time,sPMV,baseline,flexibility_below,flexibility_above,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic_baseline,synthetic_flexibility_above,synthetic_flexibility_below,co2_ppm,forecasted_sPMV,synthetic_t_r,synthetic_rh_r,synthetic_energy
2024-07-01 17:00:00+00:00,1.73,139.66581481481484,81.57022222222218,214.5720000000001,46.0,30.42208266794445,46.21881718077778,17,0,0,1,1,1,1101.4286705145705,-0.22171932,,,
2024-07-01 18:00:00+00:00,1.77,159.80916666666673,102.67066666666663,268.0822222222223,46.68,30.526250022722248,46.279161146027775,18,0,0,1,1,1,943.9206122728168,-0.19700333,,,
2024-07-01 19:00:00+00:00,1.75,126.47,97.61288888888888,172.854,45.93,30.46285483153209,46.478856588969386,19,0,0,1,1,1,915.5793573460924,-0.16427147,,,
2024-07-01 20:00:00+00:00,1.78,120.48944444444446,100.72133333333332,143.5944444444445,45.32,30.552832719972205,46.544321706666686,20,0,0,1,1,1,833.3450487906367,-0.11514861,,,
2024-07-01 21:00:00+00:00,1.72,113.2413148148148,98.30888888888886,133.54622222222216,44.95,30.284610196277743,50.20411207397224,21,0,0,1,1,1,707.8365193159694,-0.061590232,,,
2024-07-01 22:00:00+00:00,1.73,92.18511111111113,76.2964444444444,116.55177777777782,45.0,30.30647219516669,50.64509179850002,22,0,0,1,1,1,587.195238427279,0.0053699836,,,
2024-07-01 23:00:00+00:00,1.81,71.42285185185185,64.01644444444442,82.0962222222222,45.12,30.612182190586577,49.117944440335215,23,0,0,1,1,1,618.4620145520389,0.07781028,,,
2024-07-02 00:00:00+00:00,1.79,67.25001851851852,62.50488888888891,74.07844444444444,45.83,30.531452194453724,48.92827290971989,0,1,0,1,1,1,646.9753755709233,-0.32349962,,,
2024-07-02 01:00:00+00:00,1.74,66.95390740740739,62.651111111111135,73.77711111111113,45.87,30.38192034392757,48.675782471699165,1,1,0,1,1,1,406.1000336035557,-0.32096007,,,
2024-07-02 02:00:00+00:00,1.71,66.70268518518517,62.56622222222218,73.3324444444444,45.95,30.30683289613891,48.387692123194434,2,1,0,1,1,1,424.6075522861559,-0.32064787,,,
2024-07-02 03:00:00+00:00,1.75,66.93455555555555,62.30511111111111,73.76733333333333,45.75,30.44211980576604,47.79910285766013,3,1,0,1,1,1,521.6819929111771,-0.32097608,,,
2024-07-02 04:00:00+00:00,1.57,66.92592592592591,62.17155555555557,74.19933333333334,45.75,29.923980899247965,44.80004592704733,4,1,0,1,1,1,432.2227251019143,-0.31930754,,,
2024-07-02 05:00:00+00:00,1.38,67.55062962962961,62.76999999999998,75.41199999999999,45.98,29.29505541066672,44.391757752999965,5,1,0,1,1,1,635.7215308079955,-0.31726402,,,
2024-07-02 06:00:00+00:00,1.46,70.95851851851852,62.51644444444446,87.75199999999997,46.07,29.559389868328623,44.66823001983286,6,1,0,1,1,1,625.2056251361618,-0.3162602,,,
2024-07-02 07:00:00+00:00,1.61,84.61062962962963,65.92266666666667,120.37711111111112,45.98,30.04658282566666,44.7491314571389,7,1,0,1,1,1,854.1341042161923,-0.31670868,,,
2024-07-02 08:00:00+00:00,1.71,110.02105555555556,68.11444444444447,194.22488888888887,46.02,30.38502707975002,44.10653993786111,8,1,0,1,1,1,1025.0176350966274,-0.31678534,,,
2024-07-02 09:00:00+00:00,1.7,110.45172222222222,64.95444444444442,202.68577777777784,44.9,30.405694049833347,42.73534704847219,9,1,0,1,1,1,1044.2566000747947,-0.3166766,,,
2024-07-02 10:00:00+00:00,1.78,165.81311111111114,76.06177777777778,324.17066666666653,46.05,30.67652741566674,42.463697889111145,10,1,0,1,1,1,1178.815235540915,-0.31701216,,,
2024-07-02 11:00:00+00:00,2.0,168.11072222222222,84.55066666666666,310.23977777777776,46.07,31.43722770717145,40.80587122225714,11,1,0,1,1,1,1209.0328707346964,-0.31705138,,,
2024-07-02 12:00:00+00:00,1.87,115.03757407407409,87.93,148.97400000000002,46.03,31.02030296263889,40.79401711358333,12,1,0,1,1,1,1167.4691580480735,-0.31728035,,,
2024-07-02 13:00:00+00:00,1.82,88.01116666666668,71.87688888888886,119.39688888888884,46.05,30.832194338666703,41.14348154072223,13,1,0,1,1,1,1049.4123959746462,-0.31741384,,,
2024-07-02 14:00:00+00:00,1.87,70.6097037037037,63.84933333333332,80.78866666666671,46.28,31.015138657638865,41.10512034080557,14,1,0,1,1,1,1014.2721319300862,-0.31759742,,,
2024-07-02 15:00:00+00:00,2.05,86.59209259259259,62.998888888888864,130.82199999999995,46.02,31.643683150810062,39.6493830546089,15,1,0,1,1,1,1017.1421667572124,-0.31768194,,,
2024-07-02 16:00:00+00:00,1.85,126.41416666666666,71.43733333333331,219.0553333333333,45.22,31.00580474961112,39.095161225861126,16,1,0,1,1,1,1107.132375929007,-0.317915,,,
2024-07-02 17:00:00+00:00,1.88,128.44210144927538,77.15130434782608,224.79608695652183,46.68,31.1436867190251,37.38557949440112,17,1,0,1,1,1,1123.7278740866143,-0.31798178,,,
2024-07-02 18:00:00+00:00,1.98,136.06460144927536,89.88434782608697,193.0319565217392,46.1,31.508668785340934,35.9876907196307,18,1,0,1,1,1,921.7766820696316,-0.3179928,,,
2024-07-02 19:00:00+00:00,2.14,119.08557971014493,97.96760869565216,153.17217391304354,45.68,32.100094819136515,34.8304231053482,19,1,0,1,1,1,871.2137976386298,-0.3184832,,,
2024-07-02 20:00:00+00:00,2.18,116.84081521739128,101.43673913043476,139.72304347826082,44.88,32.19821329315497,35.7153045759155,20,1,0,1,1,1,754.447662841743,-0.31926608,,,
2024-07-02 21:00:00+00:00,2.1,113.92442028985506,97.6458695652174,134.8858695652174,45.58,31.846638764250034,38.41937202861112,21,1,0,1,1,1,717.8620643582608,-0.320781,,,
2024-07-02 22:00:00+00:00,2.03,92.66679347826084,75.40760869565219,112.5067391304348,45.62,31.555629051412502,40.23349895581922,22,1,0,1,1,1,746.225615706194,-0.32216862,,,
2024-07-02 23:00:00+00:00,1.87,71.48836956521741,65.24326086956522,81.08130434782608,44.93,30.995304785194406,42.16177781450001,23,1,0,1,1,1,584.0408601615975,-0.32295057,,,
2024-07-03 00:00:00+00:00,1.73,66.85570652173915,62.4817391304348,74.27847826086959,45.7,30.48741560977779,43.02902786438889,0,2,0,1,1,1,683.6433716879294,-0.3239207,,,
2024-07-03 01:00:00+00:00,1.62,66.76297101449275,62.38978260869566,73.70869565217392,45.5,30.101193554694465,43.3112378015278,1,2,0,1,1,1,423.1956094060665,-0.3199524,,,
2024-07-03 02:00:00+00:00,1.58,66.29983695652173,62.11673913043479,72.96760869565217,45.7,29.98072144147224,43.38432483672222,2,2,0,1,1,1,535.3456421455978,-0.31393582,,,
2024-07-03 03:00:00+00:00,1.54,65.97226449275362,62.00173913043479,72.4563043478261,45.65,29.849860360388888,43.32132569461111,3,2,0,1,1,1,369.8305314318652,-0.3079212,,,
2024-07-03 04:00:00+00:00,1.52,65.50733695652174,61.67195652173912,72.0458695652174,45.72,29.776249669972188,43.29146493025068,4,2,0,1,1,1,521.7362875896066,-0.31029642,,,
2024-07-03 05:00:00+00:00,1.56,70.50724637681158,61.958478260869576,89.86152173913038,46.05,29.89836025194442,43.32020679058335,5,2,0,1,1,1,520.3712454911878,-0.3085742,,,
2024-07-03 06:00:00+00:00,1.55,74.74827898550726,63.4960869565217,94.27565217391304,46.23,29.892888651638884,42.24490555644442,6,2,0,1,1,1,724.4671136829088,-0.30848765,,,
2024-07-03 07:00:00+00:00,1.51,87.33166666666665,64.31478260869565,123.24217391304347,46.0,29.7419160524167,43.16348277194443,7,2,0,1,1,1,787.6414004174794,-0.30732578,,,
2024-07-03 08:00:00+00:00,1.48,92.05010869565216,69.21978260869562,128.43913043478267,46.15,29.65452740986111,42.51457173036111,8,2,0,1,1,1,941.2005228536048,-0.30784485,,,
2024-07-03 09:00:00+00:00,1.46,93.62344202898548,64.10934782608697,167.27652173913046,46.07,29.60976521947074,41.874601433286905,9,2,0,1,1,1,990.7531391899448,-0.30872673,,,
2024-07-03 10:00:00+00:00,1.73,105.88628623188409,64.4167391304348,175.44652173913042,44.97,30.503708990909125,42.21711690852275,10,2,0,1,1,1,1244.151451224791,-0.3094732,,,
2024-07-03 11:00:00+00:00,1.85,200.0401086956522,87.8541304347826,347.5604347826087,46.08,30.9067316298584,42.75922817427765,11,2,0,1,1,1,1157.1612259827991,-0.31002972,,,
2024-07-03 12:00:00+00:00,1.67,120.77561594202898,79.05260869565217,189.93260869565216,46.07,30.34640473665736,40.21392545980503,12,2,0,1,1,1,1157.860303347701,-0.31057695,,,
2024-07-03 13:00:00+00:00,1.63,85.41465579710145,70.17217391304347,108.29326086956516,46.02,30.270582993333345,38.920620759083306,13,2,0,1,1,1,1187.516039454799,-0.3109574,,,
2024-07-03 14:00:00+00:00,1.65,71.0448007246377,63.22782608695653,81.15130434782604,45.62,30.31416636555556,39.669449127999954,14,2,0,1,1,1,1058.1525215694166,-0.3111053,,,
2024-07-03 15:00:00+00:00,1.65,74.55224637681158,64.20826086956518,89.81543478260873,45.9,30.270539833314768,40.41164817916434,15,2,0,1,1,1,1168.1712344108075,-0.3113502,,,
2024-07-03 16:00:00+00:00,1.65,107.07706521739132,68.53326086956521,175.36195652173924,45.98,30.297665945583333,40.43185035941666,16,2,0,1,1,1,1183.8541840508433,-0.31151143,,,
2024-07-03 17:00:00+00:00,1.78,134.778115942029,75.3391304347826,230.8102173913044,45.97,30.71233769000002,40.80199699128134,17,2,0,1,1,1,1140.666631852837,-0.3116787,,,
2024-07-03 18:00:00+00:00,1.75,153.5142391304348,94.76695652173916,224.9104347826087,46.02,30.61486083058338,40.31746344044446,18,2,0,1,1,1,948.5787113547736,-0.31193146,,,
2024-07-03 19:00:00+00:00,1.72,126.47333333333336,100.6702173913043,177.6736956521739,46.02,30.530082766027792,40.49628299080555,19,2,0,1,1,1,919.31685303541,-0.3125964,,,
2024-07-03 20:00:00+00:00,1.73,112.1515036231884,98.33239130434782,130.58130434782615,45.65,30.552699569164304,40.236661459442885,20,2,0,1,1,1,812.1279823680006,-0.31339908,,,
2024-07-03 21:00:00+00:00,1.58,108.89481884057972,97.01021739130437,123.39434782608689,45.25,29.98663765530554,42.49948763344445,21,2,0,1,1,1,752.5253463126066,-0.31472602,,,
2024-07-03 22:00:00+00:00,1.63,92.75427536231884,76.59304347826088,109.40391304347824,45.17,30.16444425566668,42.00894947061112,22,2,0,1,1,1,643.202623134447,-0.31633246,,,
2024-07-03 23:00:00+00:00,1.78,71.46039855072465,65.10130434782609,79.51152173913043,45.0,30.701199170532217,41.09723800086835,23,2,0,1,1,1,564.0391971022756,-0.31900337,,,
2024-07-04 00:00:00+00:00,1.57,66.76047101449274,62.33195652173916,73.55108695652171,45.48,29.955916372472217,43.0044047460278,0,3,0,1,1,1,585.3386081581095,-0.32129934,,,
2024-07-04 01:00:00+00:00,1.55,65.6936775362319,62.20521739130433,69.76956521739133,45.88,29.885597107214508,43.46895269977714,1,3,0,1,1,1,469.86273118946167,-0.31899634,,,
2024-07-04 02:00:00+00:00,1.55,64.83666666666666,61.8373913043478,68.59347826086957,45.38,29.855968666000035,43.71261628461108,2,3,0,1,1,1,512.6811832004108,-0.31421956,,,
2024-07-04 03:00:00+00:00,1.6,64.4794384057971,61.4608695652174,68.40391304347825,45.02,30.05665587855156,43.307283353844,3,3,0,1,1,1,373.2151562694892,-0.31226945,,,
2024-07-04 04:00:00+00:00,1.55,64.39467391304348,61.44065217391305,68.16391304347827,45.1,29.87844378111112,42.86962277116665,4,3,0,1,1,1,519.7606808794129,-0.31386495,,,
2024-07-04 05:00:00+00:00,1.44,67.59230072463767,61.88195652173916,78.31978260869568,45.35,29.549360487,42.31768569938892,5,3,0,1,1,1,648.480770156129,-0.31413493,,,
2024-07-04 06:00:00+00:00,1.41,71.94331521739132,62.098260869565216,84.1880434782609,44.53,29.43388866813887,42.20005239897224,6,3,0,1,1,1,679.5523963862911,-0.31230387,,,
2024-07-04 07:00:00+00:00,1.4,81.6678079710145,65.16478260869565,106.6763043478261,44.62,29.39697636488889,42.46022175691668,7,3,0,1,1,1,756.809920694597,-0.31267998,,,
2024-07-04 08:00:00+00:00,1.45,92.23708333333332,67.96782608695652,126.82934782608694,44.42,29.589027139972213,42.11400507819444,8,3,0,1,1,1,846.2134383244802,-0.3131571,,,
2024-07-04 09:00:00+00:00,1.71,123.33961956521736,66.88956521739132,260.9471739130436,43.72,30.49580529463889,39.64238029080552,9,3,0,1,1,1,1148.528571664199,-0.31406382,,,
2024-07-04 10:00:00+00:00,1.77,150.33246376811593,77.24804347826087,251.5741304347825,45.31,30.71731445877096,38.79132797181562,10,3,0,1,1,1,1174.5433765130854,-0.31446192,,,
2024-07-04 11:00:00+00:00,1.68,214.56079710144925,95.57760869565224,368.5728260869566,45.33,30.46049920133334,37.87379839152779,11,3,0,1,1,1,1155.886100600855,-0.3150574,,,
2024-07-04 12:00:00+00:00,1.72,132.745597826087,92.54086956521738,178.77717391304353,44.73,30.56794419741666,38.52764343683332,12,3,0,1,1,1,1161.3247883855572,-0.3154089,,,
2024-07-04 13:00:00+00:00,1.7,78.42110507246375,69.24500000000003,87.10782608695654,43.5,30.472215556350964,39.843046331754856,13,3,0,1,1,1,1144.6693115201624,-0.3157046,,,
2024-07-04 14:00:00+00:00,1.65,69.57472826086955,62.8076086956522,78.8086956521739,43.23,30.27397215069445,40.94879537177779,14,3,0,1,1,1,1018.1330309896352,-0.31600174,,,
2024-07-04 15:00:00+00:00,1.63,79.27286231884058,64.25717391304347,109.73739130434784,44.77,30.1951384860278,40.77033237883335,15,3,0,1,1,1,1089.7748570578506,-0.3163475,,,
2024-07-04 16:00:00+00:00,1.65,88.8851992753623,69.68478260869564,118.1178260869565,42.49,30.284510849275712,40.53467916832868,16,3,0,1,1,1,1136.2587452087494,-0.31663665,,,
2024-07-04 17:00:00+00:00,1.81,118.9738586956522,81.19347826086958,177.36391304347822,42.51,30.85719581681564,39.75281483089385,17,3,0,1,1,1,1149.2846742301963,-0.31684536,,,
2024-07-04 18:00:00+00:00,2.03,134.42231884057966,95.89934782608698,190.688695652174,44.83,31.63783587197772,37.872573980000006,18,3,0,1,1,1,1041.3231559129704,-0.31701365,,,
2024-07-04 19:00:00+00:00,1.9,126.80166666666668,98.96217391304349,179.1389130434782,44.88,31.16086195314762,39.07580195562676,19,3,0,1,1,1,963.8815363243434,-0.31731698,,,
2024-07-04 20:00:00+00:00,1.84,117.49981884057968,101.15217391304344,137.53500000000005,45.03,30.950916247805587,39.223723644694445,20,3,0,1,1,1,792.2898057294374,-0.3178587,,,
2024-07-04 21:00:00+00:00,1.8,112.23088768115942,93.3584782608696,129.12413043478264,45.38,30.773665936277727,40.77776757333335,21,3,0,1,1,1,668.9812055564564,-0.31933755,,,
2024-07-04 22:00:00+00:00,1.78,97.22891304347826,82.61739130434783,113.93391304347824,45.38,30.7156935051111,41.05187593033335,22,3,0,1,1,1,656.7550820996111,-0.32173625,,,
2024-07-04 23:00:00+00:00,1.76,71.54889492753624,64.48043478260867,82.48630434782608,45.13,30.621915901916665,41.40822487941666,23,3,0,1,1,1,648.0352415020004,-0.32292253,,,
2024-07-05 00:00:00+00:00,1.73,65.79374074074074,62.406,69.95888888888891,44.9,30.522044949247896,41.98375527651814,0,4,0,1,1,1,506.6533485681698,-0.32406926,,,
2024-07-05 01:00:00+00:00,1.72,66.01596296296296,62.54200000000005,70.16022222222223,45.37,30.47391665761109,42.327406883000016,1,4,0,1,1,1,584.4144515420707,-0.32189053,,,
2024-07-05 02:00:00+00:00,1.91,65.3920740740741,61.96911111111106,69.51888888888891,45.6,31.15194777058504,41.08877734584959,2,4,0,1,1,1,574.1265939903918,-0.3159849,,,
2024-07-05 03:00:00+00:00,1.87,64.67098148148148,61.48044444444443,69.05844444444443,45.52,31.00405210711248,41.42425253018236,3,4,0,1,1,1,481.102461173658,-0.31147388,,,
2024-07-05 04:00:00+00:00,1.68,63.94627777777779,60.93177777777776,67.75600000000001,45.23,30.3615286093872,41.17093135643448,4,4,0,1,1,1,472.885262356266,-0.30690446,,,
2024-07-05 05:00:00+00:00,1.55,64.75342592592591,61.62222222222222,69.04266666666665,45.77,29.936934409665767,41.03150718955435,5,4,0,1,1,1,630.2563592168838,-0.30637828,,,
2024-07-05 06:00:00+00:00,1.52,70.6551111111111,62.1017777777778,83.07555555555558,45.02,29.819888665888875,41.604229545638944,6,4,0,1,1,1,709.1544927387266,-0.3064663,,,
2024-07-05 07:00:00+00:00,1.59,86.96874074074074,66.46999999999998,126.96577777777776,45.73,30.049332682138875,42.18753869797223,7,4,0,1,1,1,677.264226110321,-0.30637124,,,
2024-07-05 08:00:00+00:00,1.6,115.93133333333336,72.77066666666666,201.7128888888889,44.9,30.07249975199999,42.09833443980556,8,4,0,1,1,1,811.2373919297421,-0.30716446,,,
2024-07-05 09:00:00+00:00,1.56,125.44222222222224,65.41222222222223,251.60444444444445,44.18,29.95841668463888,42.116430070750006,9,4,0,1,1,1,1105.4245394893958,-0.3081393,,,
2024-07-05 10:00:00+00:00,1.8,126.86805555555556,80.93711111111112,179.79355555555557,45.05,30.756610255666686,41.61304669886111,10,4,0,1,1,1,1076.8233179388303,-0.30950645,,,
2024-07-05 11:00:00+00:00,2.07,191.29638888888888,92.04688888888889,312.55511111111105,44.85,31.672725005502787,41.61289097879889,11,4,0,1,1,1,1187.5683467447416,-0.31061465,,,
2024-07-05 12:00:00+00:00,1.9,118.53861111111118,81.94400000000002,159.77466666666663,44.9,31.132580106128167,40.55289931016715,12,4,0,1,1,1,1298.477201889461,-0.31137228,,,
2024-07-05 13:00:00+00:00,1.75,78.12755555555557,66.56244444444447,91.65755555555552,45.25,30.63991683300004,40.20335826886112,13,4,0,1,1,1,1085.4088366143324,-0.31186697,,,
2024-07-05 14:00:00+00:00,1.7,72.49796296296296,63.43022222222225,86.12333333333335,43.97,30.4854449055,39.80163283883336,14,4,0,1,1,1,1019.5284833190384,-0.31239077,,,
2024-07-05 15:00:00+00:00,1.68,70.29505555555556,62.31400000000002,81.2248888888889,41.42,30.42941629563891,39.01675275158337,15,4,0,1,1,1,1120.540946699548,-0.3128131,,,
2024-07-05 16:00:00+00:00,1.71,107.30738888888888,73.35111111111111,170.02688888888878,41.85,30.519949791201107,38.78492401150839,16,4,0,1,1,1,1126.5565244991778,-0.31310394,,,
2024-07-05 17:00:00+00:00,1.78,136.61603703703702,84.28688888888888,208.3726666666667,42.88,30.72423096697229,40.82172103469442,17,4,0,1,1,1,1104.719891384134,-0.3133808,,,
2024-07-05 18:00:00+00:00,1.97,145.6357962962963,96.83577777777776,228.48488888888883,45.65,31.421832540361173,38.35726390416668,18,4,0,1,1,1,949.130651862368,-0.3137169,,,
2024-07-05 19:00:00+00:00,1.88,118.97057407407408,98.08066666666664,145.7604444444444,45.32,31.1026105877778,39.04889807188889,19,4,0,1,1,1,951.883842158514,-0.31450367,,,
2024-07-05 20:00:00+00:00,1.97,110.88344444444444,96.82466666666664,125.02666666666664,45.4,31.39797115272223,39.47791154658335,20,4,0,1,1,1,801.2150292454246,-0.31518748,,,
2024-07-05 21:00:00+00:00,1.99,105.16927777777776,92.2922222222222,122.42844444444444,44.97,31.447054735305567,40.11239394077777,21,4,0,1,1,1,640.7289690037294,-0.3166204,,,
2024-07-05 22:00:00+00:00,1.9,90.62648148148148,72.9248888888889,110.35244444444442,45.27,31.1127989243454,40.63325318807801,22,4,0,1,1,1,695.5827741152527,-0.3193952,,,
2024-07-05 23:00:00+00:00,1.85,69.74938888888889,63.35777777777776,77.94000000000003,45.22,30.94425017002776,41.28710751013886,23,4,0,1,1,1,549.7087420721302,-0.32115817,,,
2024-07-06 00:00:00+00:00,1.82,65.87112962962964,62.154,70.45177777777776,45.8,30.83088851458334,41.99507439947224,0,5,1,1,1,1,547.3222941507219,-0.3224793,,,
2024-07-06 01:00:00+00:00,1.86,65.62475925925926,62.572666666666656,69.23644444444443,45.95,30.94177734588889,42.3884067216111,1,5,1,1,1,1,510.8202293643536,-0.31842044,,,
2024-07-06 02:00:00+00:00,2.04,66.0624074074074,62.60599999999998,70.18022222222223,45.08,31.575144500084267,41.66023988379214,2,5,1,1,1,1,441.070409139772,-0.31447312,,,
2024-07-06 03:00:00+00:00,1.88,66.09722222222223,61.8928888888889,70.82866666666668,45.47,30.98435628807262,43.21087109438544,3,5,1,1,1,1,473.0457000361854,-0.31438327,,,
2024-07-06 04:00:00+00:00,1.79,64.77087037037037,61.54133333333333,68.5093333333333,45.87,30.66083504333328,44.088565126916656,4,5,1,1,1,1,492.49963974320855,-0.31389484,,,
2024-07-06 05:00:00+00:00,1.78,65.97788888888888,61.58688888888893,73.08044444444444,46.02,30.62738833911113,43.75722133852779,5,5,1,1,1,1,580.9638592535829,-0.31332564,,,
2024-07-06 06:00:00+00:00,1.79,70.65598148148146,62.69999999999999,82.81844444444444,45.9,30.68738847308332,43.00803991972224,6,5,1,1,1,1,571.1922754813786,-0.3136782,,,
2024-07-06 07:00:00+00:00,1.85,86.9535,66.17555555555555,113.266,45.98,30.91116592661116,42.71535111530556,7,5,1,1,1,1,710.0721888565474,-0.31461564,,,
2024-07-06 08:00:00+00:00,1.94,108.97862962962962,70.08400000000003,170.3662222222222,46.0,31.19077772533336,43.22468508616665,8,5,1,1,1,1,1033.2395288666762,-0.31463403,,,
2024-07-06 09:00:00+00:00,2.01,116.27916666666668,65.30777777777779,199.27177777777777,45.43,31.42377985690809,42.91106053493039,9,5,1,1,1,1,1003.2290298298772,-0.31459245,,,
2024-07-06 10:00:00+00:00,2.15,138.8068703703704,68.43733333333331,282.9902222222222,45.23,31.881944852166686,44.01615096202779,10,5,1,1,1,1,1163.0423255056726,-0.31533855,,,
2024-07-06 11:00:00+00:00,2.16,185.61120370370364,106.67977777777776,286.6253333333333,45.52,31.88033330722225,44.49757691497223,11,5,1,1,1,1,1198.701284061132,-0.31580535,,,
2024-07-06 12:00:00+00:00,2.1,126.73155555555552,86.3782222222222,193.47422222222224,45.82,31.72563854824996,42.75460982880556,12,5,1,1,1,1,1211.8740247634091,-0.31631514,,,
2024-07-06 13:00:00+00:00,2.15,78.00674074074072,65.33311111111111,98.40377777777778,46.9,31.91916639513888,42.15247950022221,13,5,1,1,1,1,1089.876884077084,-0.31678244,,,
2024-07-06 14:00:00+00:00,2.16,73.44311111111111,62.42222222222223,95.17844444444448,46.95,31.94919044231196,42.30872512841224,14,5,1,1,1,1,1031.584391120845,-0.3170879,,,
2024-07-06 15:00:00+00:00,2.07,78.85601851851852,64.54022222222224,104.47466666666666,46.97,31.63405537127784,42.70348014813887,15,5,1,1,1,1,1131.7398006997926,-0.3173969,,,
2024-07-06 16:00:00+00:00,2.06,100.0502962962963,72.86355555555556,144.69,46.5,31.56844466486113,43.74820340494444,16,5,1,1,1,1,1170.3107469865547,-0.3176405,,,
2024-07-06 17:00:00+00:00,2.16,123.14387037037037,79.77199999999999,195.73066666666665,45.85,31.935000716083344,42.57972563644447,17,5,1,1,1,1,1096.1714461673446,-0.31781816,,,
2024-07-06 18:00:00+00:00,1.81,142.30353703703705,91.37866666666666,211.0071111111112,46.9,30.82275928355933,40.13203127372882,18,5,1,1,1,1,971.096946681508,-0.3180634,,,
2024-07-06 19:00:00+00:00,1.59,112.05772222222224,96.03711111111112,137.19422222222224,46.68,30.104272990583347,39.598829650777766,19,5,1,1,1,1,744.5268069169804,-0.31863052,,,
2024-07-06 20:00:00+00:00,1.56,117.02975925925928,104.31155555555554,132.53599999999997,45.85,29.85827187715878,45.38299753933149,20,5,1,1,1,1,828.8784850338347,-0.32050267,,,
2024-07-06 21:00:00+00:00,1.67,110.18959259259262,97.2373333333333,124.8511111111111,46.02,30.079527864555505,51.48796535105557,21,5,1,1,1,1,747.5489530829593,-0.32144544,,,
2024-07-06 22:00:00+00:00,1.7,91.11148148148148,76.97333333333334,107.1011111111111,46.25,30.25366614602776,48.81236415416668,22,5,1,1,1,1,644.3434142027702,-0.3226623,,,
2024-07-06 23:00:00+00:00,1.67,69.08381481481482,63.52866666666666,76.3551111111111,46.02,30.16052287254908,47.98327114221285,23,5,1,1,1,1,515.1243341549786,-0.32404175,,,
