time,sPMV,baseline,flexibility_below,flexibility_above,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic_baseline,synthetic_flexibility_above,synthetic_flexibility_below,co2_ppm,forecasted_sPMV,synthetic_t_r,synthetic_rh_r,synthetic_energy
2024-07-01 10:00:00+00:00,1.43,656.133717948718,491.1307692307692,786.783846153846,589.7,29.14444329949999,58.08070362941662,10,0,0,1,1,1,1129.8635476233544,-0.31639418,,,
2024-07-01 11:00:00+00:00,1.61,208.83115384615388,167.68846153846152,280.1,192.02,29.71222131477778,58.75336448875,11,0,0,1,1,1,1248.6366799739828,-0.3108739,,,
2024-07-01 12:00:00+00:00,1.48,125.49878205128203,97.61769230769232,158.11153846153846,132.15,29.462276310500044,51.64495849588892,12,0,0,1,1,1,1238.9214827205667,-0.3040347,,,
2024-07-01 13:00:00+00:00,1.44,116.8057051282051,78.53384615384614,166.53,124.5,29.321998288666627,51.74033545405557,13,0,0,1,1,1,1073.2590225620686,-0.2954922,,,
2024-07-01 14:00:00+00:00,1.45,110.5370512820513,85.82999999999998,134.9515384615385,85.85,29.289127004818948,54.60435965077995,14,0,0,1,1,1,1049.832058556803,-0.28481114,,,
2024-07-01 15:00:00+00:00,1.29,106.14986111111114,94.20833333333331,118.25583333333331,93.78,28.91124841388892,47.53109271802776,15,0,0,1,1,1,1098.3658659141486,-0.2713978,,,
2024-07-01 16:00:00+00:00,1.15,132.62269230769232,86.04230769230769,222.66923076923075,117.85,28.359524737388828,50.89705394113889,16,0,0,1,1,1,1239.8903853648335,-0.2548431,,,
2024-07-01 17:00:00+00:00,1.14,145.23275641025643,121.36615384615384,171.05384615384614,122.35,28.310524728277763,51.27954963027778,17,0,0,1,1,1,1169.7289362452466,-0.23393211,,,
2024-07-01 18:00:00+00:00,1.06,127.02846153846151,120.22461538461538,133.1007692307692,119.37,28.050942331416703,51.720166174416654,18,0,0,1,1,1,923.3468437786204,-0.20867124,,,
2024-07-01 19:00:00+00:00,1.0,123.58185897435897,115.93384615384616,130.12153846153845,119.2,27.81188605066665,53.1299677953056,19,0,0,1,1,1,846.0402209663163,-0.17776066,,,
2024-07-01 20:00:00+00:00,0.92,139.78358974358974,130.62615384615384,149.55769230769232,133.18,27.561811951754866,52.69150474133708,20,0,0,1,1,1,809.411465246485,-0.13622338,,,
2024-07-01 21:00:00+00:00,0.9,96.36160256410258,85.93153846153847,109.30230769230768,86.18,27.49280278961112,52.98431759930552,21,0,0,1,1,1,747.8174797800887,-0.0793458,,,
2024-07-01 22:00:00+00:00,0.8,81.81692307692309,76.1423076923077,87.87384615384616,82.13,27.16635813222222,52.98488637080553,22,0,0,1,1,1,719.2406504972816,0.003272079,,,
2024-07-01 23:00:00+00:00,0.72,79.43679487179489,74.82538461538462,83.75000000000003,83.1,26.90152462316667,52.61540081252774,23,0,0,1,1,1,555.0256308599602,0.0750339,,,
2024-07-02 00:00:00+00:00,0.72,80.32201388888889,72.84583333333333,88.06416666666667,83.6,26.88444204269443,52.944960848527714,0,1,0,1,1,1,584.6965227972029,-0.3325068,,,
2024-07-02 01:00:00+00:00,0.69,81.31694444444445,74.05833333333332,89.895,84.95,26.809931423454017,52.50099566777156,1,1,0,1,1,1,476.9312243398864,-0.33400276,,,
2024-07-02 02:00:00+00:00,0.66,78.94256944444446,72.58583333333333,86.23166666666667,83.88,26.70258055308337,52.06245626886113,2,1,0,1,1,1,457.7983458503475,-0.3368931,,,
2024-07-02 03:00:00+00:00,0.64,91.13763888888889,76.6575,115.6416666666667,77.45,26.63146939216669,51.887128522777765,3,1,0,1,1,1,521.1590531506516,-0.3364016,,,
2024-07-02 04:00:00+00:00,0.64,134.23444444444445,103.4275,166.61749999999998,131.13,26.627275276000017,51.87418921819441,4,1,0,1,1,1,381.72125600217305,-0.33535868,,,
2024-07-02 05:00:00+00:00,0.6,158.94791666666666,141.16250000000002,185.0558333333333,147.13,26.513775422944462,52.061836634555576,5,1,0,1,1,1,575.6203858067499,-0.34014347,,,
2024-07-02 06:00:00+00:00,0.6,187.1902564102564,156.61692307692311,214.3738461538462,198.25,26.504369035125293,52.5250847266574,6,1,0,1,1,1,664.7789830093939,-0.3405842,,,
2024-07-02 07:00:00+00:00,0.71,106.30333333333331,82.15076923076923,122.56923076923076,102.72,26.859385183083337,53.43814069947224,7,1,0,1,1,1,791.1242342595011,-0.337536,,,
2024-07-02 08:00:00+00:00,0.76,93.51019230769228,76.16846153846154,120.07615384615384,200.67,27.016414599916644,53.24910587747223,8,1,0,1,1,1,995.9255052976888,-0.33683807,,,
2024-07-02 09:00:00+00:00,0.81,107.93782051282052,76.2130769230769,179.81,76.1,27.164525202138904,53.79803684005552,9,1,0,1,1,1,1109.7233638394027,-0.33673745,,,
2024-07-02 10:00:00+00:00,0.76,739.491923076923,648.253076923077,802.8500000000001,633.63,27.020886363444497,52.93530854127776,10,1,0,1,1,1,1045.15818112924,-0.33691838,,,
2024-07-02 11:00:00+00:00,0.77,186.7910256410256,171.1046153846154,203.8684615384616,192.95,27.097795629888605,50.69696934325904,11,1,0,1,1,1,1186.7523285467782,-0.33712226,,,
2024-07-02 12:00:00+00:00,0.81,127.05423076923076,99.01692307692306,153.50230769230774,121.3,27.296609450166667,48.10834520138887,12,1,0,1,1,1,1117.2448176669209,-0.3372489,,,
2024-07-02 13:00:00+00:00,0.8,114.83333333333334,90.97846153846154,134.55846153846153,117.32,27.26535813063892,47.46974118547216,13,1,0,1,1,1,1081.102574286094,-0.3373802,,,
2024-07-02 14:00:00+00:00,0.78,109.4451282051282,81.38923076923076,133.31615384615384,118.72,27.227358298805548,46.97706235213892,14,1,0,1,1,1,1045.6888175087695,-0.33730522,,,
2024-07-02 15:00:00+00:00,0.82,107.78775641025642,88.66461538461537,120.79461538461538,116.27,27.36758100730553,46.05172842908338,15,1,0,1,1,1,1084.966539111168,-0.33664834,,,
2024-07-02 16:00:00+00:00,0.82,118.1923717948718,97.83538461538464,145.1453846153846,111.2,27.381108279222182,45.85719131908336,16,1,0,1,1,1,1282.5084030189405,-0.33611456,,,
2024-07-02 17:00:00+00:00,0.84,149.15807692307692,123.82,175.27076923076928,121.53,27.4251647904444,46.098704729999966,17,1,0,1,1,1,1199.0634995059063,-0.3356121,,,
2024-07-02 18:00:00+00:00,0.86,128.57647435897434,119.98615384615384,136.8453846153846,119.12,27.51246881108633,46.220560716824494,18,1,0,1,1,1,975.9007302297024,-0.33512917,,,
2024-07-02 19:00:00+00:00,0.85,132.36391025641026,122.12384615384616,142.51384615384617,117.1,27.47310853591668,45.12152758686111,19,1,0,1,1,1,827.074750566438,-0.33472148,,,
2024-07-02 20:00:00+00:00,0.83,140.1945512820513,131.64769230769227,148.37769230769229,136.45,27.3957197145556,46.1532993845,20,1,0,1,1,1,797.7453030772496,-0.3345103,,,
2024-07-02 21:00:00+00:00,0.82,103.90807692307696,91.65230769230772,118.9546153846154,96.03,27.25645837863514,50.72488257735377,21,1,0,1,1,1,667.463267256507,-0.33453465,,,
2024-07-02 22:00:00+00:00,0.8,81.38179487179485,76.56076923076922,85.61461538461536,86.88,27.13191465808335,53.940826383944405,22,1,0,1,1,1,591.2557800452015,-0.3348175,,,
2024-07-02 23:00:00+00:00,0.78,84.3953846153846,79.30615384615383,90.10769230769232,85.7,27.07526583683329,54.21421597822222,23,1,0,1,1,1,467.4227432913616,-0.33409795,,,
2024-07-03 00:00:00+00:00,0.7,81.6361111111111,77.23916666666666,86.56416666666667,83.69,26.818692202277816,53.131124263222205,0,2,0,1,1,1,590.179860283591,-0.33861768,,,
2024-07-03 01:00:00+00:00,0.65,83.71541666666666,76.71833333333332,90.56833333333334,75.27,26.66255316833332,51.9854291280278,1,2,0,1,1,1,546.9547872947604,-0.33925325,,,
2024-07-03 02:00:00+00:00,0.6,79.58909722222222,74.01166666666666,84.16749999999999,85.1,26.50977290417828,51.93141683325904,2,2,0,1,1,1,373.22879579118086,-0.3380254,,,
2024-07-03 03:00:00+00:00,0.55,82.64736111111112,77.83666666666667,88.1475,84.92,26.329774935611088,51.615441396416685,3,2,0,1,1,1,509.112803037081,-0.34299266,,,
2024-07-03 04:00:00+00:00,0.5,119.1192361111111,98.62666666666668,135.93666666666667,133.46,26.19791378997225,51.32726460575,4,2,0,1,1,1,412.7238377584081,-0.34331125,,,
2024-07-03 05:00:00+00:00,0.46,164.83430555555557,148.89499999999998,187.7458333333333,125.8,26.039793238055523,51.20838883713888,5,2,0,1,1,1,562.286329460788,-0.3428397,,,
2024-07-03 06:00:00+00:00,0.48,197.31153846153848,181.87769230769229,221.01769230769227,199.38,26.091664128555543,51.88518197802776,6,2,0,1,1,1,582.0878807448389,-0.3424058,,,
2024-07-03 07:00:00+00:00,0.46,117.26685897435895,99.91076923076922,134.15615384615387,111.36,26.039608202916664,52.13248951188893,7,2,0,1,1,1,784.526603973708,-0.3398772,,,
2024-07-03 08:00:00+00:00,0.41,106.58365384615384,71.71076923076923,176.30923076923077,65.32,25.877767095793864,51.00203257501395,8,2,0,1,1,1,1017.6386039208576,-0.33912772,,,
2024-07-03 09:00:00+00:00,0.37,179.7528846153846,85.72769230769231,269.92461538461544,72.98,25.77327570925,50.77208980991664,9,2,0,1,1,1,989.5923943283552,-0.33917117,,,
2024-07-03 10:00:00+00:00,0.36,695.1225000000001,627.003076923077,763.3146153846155,769.72,25.782804001333343,48.068273523250014,10,2,0,1,1,1,1141.4151635913572,-0.33923477,,,
2024-07-03 11:00:00+00:00,0.34,190.8728846153846,174.16076923076923,205.4069230769232,193.49,25.710552153277725,47.987995582055575,11,2,0,1,1,1,1137.053143530121,-0.33912984,,,
2024-07-03 12:00:00+00:00,0.34,123.04532051282052,100.25384615384615,138.36846153846153,124.45,25.72186160810581,47.40050948643457,12,2,0,1,1,1,1220.7260410335566,-0.33911702,,,
2024-07-03 13:00:00+00:00,0.34,141.6775641025641,83.07153846153847,261.45538461538456,115.35,25.753386417944416,46.58691364930558,13,2,0,1,1,1,1104.833325715958,-0.33900842,,,
2024-07-03 14:00:00+00:00,0.4,132.75320512820514,101.60076923076925,181.2323076923077,113.85,25.92683083202777,46.645096312638906,14,2,0,1,1,1,962.2151044962208,-0.3389287,,,
2024-07-03 15:00:00+00:00,0.45,122.81692307692308,94.80307692307692,160.36,118.2,26.112302896833373,46.91226141199995,15,2,0,1,1,1,1115.5685604832688,-0.33822384,,,
2024-07-03 16:00:00+00:00,0.54,140.99448717948718,109.49692307692308,183.9923076923077,354.17,26.427312406027774,46.18010637483336,16,2,0,1,1,1,1167.4179181660927,-0.33754903,,,
2024-07-03 17:00:00+00:00,0.5,147.56974358974358,120.08769230769232,188.5115384615385,184.28,26.303414557277765,45.31736283822225,17,2,0,1,1,1,1100.6266975391286,-0.3369324,,,
2024-07-03 18:00:00+00:00,0.47,127.12102564102564,119.0553846153846,136.7,116.75,26.18902093259057,45.08507660036207,18,2,0,1,1,1,984.1983461669168,-0.33637974,,,
2024-07-03 19:00:00+00:00,0.53,126.3646153846154,120.53846153846152,132.92076923076922,111.28,26.36938637627779,47.54567329619444,19,2,0,1,1,1,860.4739372973415,-0.33593187,,,
2024-07-03 20:00:00+00:00,0.57,141.22788461538462,132.55692307692308,152.18,131.25,26.45177582183336,49.5025511636111,20,2,0,1,1,1,740.8900910482425,-0.33565807,,,
2024-07-03 21:00:00+00:00,0.55,105.6669230769231,89.01615384615386,118.43153846153848,94.52,26.36322825652782,50.47476643452778,21,2,0,1,1,1,682.1642877996484,-0.33564943,,,
2024-07-03 22:00:00+00:00,0.53,81.16269230769231,76.67923076923077,87.03538461538461,85.87,26.30804664974924,50.66875224002786,22,2,0,1,1,1,651.9045778624134,-0.3356847,,,
2024-07-03 23:00:00+00:00,0.53,80.81967948717949,77.72076923076924,83.68923076923078,76.5,26.292802552222227,51.31397638316668,23,2,0,1,1,1,538.9136363878922,-0.3349153,,,
2024-07-04 00:00:00+00:00,0.53,80.87128205128205,76.57384615384616,86.1930769230769,79.55,26.294607899472243,51.673258887333375,0,3,0,1,1,1,597.7479424958542,-0.33356032,,,
2024-07-04 01:00:00+00:00,0.51,79.41846153846154,73.76923076923076,86.20769230769231,86.2,26.20588623736113,51.89089909669445,1,3,0,1,1,1,512.4050819451672,-0.33551374,,,
2024-07-04 02:00:00+00:00,0.47,84.5296794871795,80.56384615384617,89.24461538461537,85.63,26.08346992649997,51.93534072238891,2,3,0,1,1,1,438.2155087218818,-0.3364881,,,
2024-07-04 03:00:00+00:00,0.44,82.6926282051282,71.78615384615384,100.54153846153848,72.88,25.97686891030556,51.37602628063887,3,3,0,1,1,1,520.1387226265563,-0.3389743,,,
2024-07-04 04:00:00+00:00,0.39,113.39217948717948,84.8376923076923,149.79538461538462,136.8,25.832052835111064,50.73596900299997,4,3,0,1,1,1,419.6157689062987,-0.33898515,,,
2024-07-04 05:00:00+00:00,0.36,165.32679487179487,127.49076923076926,205.93538461538463,150.48,25.71576231679668,50.97185250724235,5,3,0,1,1,1,622.3534328112507,-0.3399483,,,
2024-07-04 06:00:00+00:00,0.37,191.84237179487167,182.24,204.08769230769232,184.15,25.74088685824995,51.390519651083366,6,3,0,1,1,1,734.748989177185,-0.34019876,,,
2024-07-04 07:00:00+00:00,0.37,114.36730769230768,101.09307692307692,125.12000000000002,110.2,25.776025862444424,50.125791962972215,7,3,0,1,1,1,762.5056700910344,-0.33824164,,,
2024-07-04 08:00:00+00:00,0.38,101.09570512820513,76.10076923076922,149.08999999999995,77.17,25.819553073777787,49.69367625955552,8,3,0,1,1,1,923.370778297655,-0.33772153,,,
2024-07-04 09:00:00+00:00,0.41,210.6338461538461,115.94076923076922,329.36153846153843,285.33,25.965941483000005,47.07967065177776,9,3,0,1,1,1,1058.984175622975,-0.33815694,,,
2024-07-04 10:00:00+00:00,0.46,660.5105555555556,428.6816666666667,885.7624999999999,632.55,26.119303364249955,48.20503814488886,10,3,0,1,1,1,1106.3445967811097,-0.33836445,,,
2024-07-04 11:00:00+00:00,0.54,196.56416666666664,170.9775,227.16583333333327,202.0,26.401053296194444,47.91090375061111,11,3,0,1,1,1,1158.6225851660763,-0.33864704,,,
2024-07-04 12:00:00+00:00,0.58,144.07972222222222,83.31416666666665,270.5183333333334,120.33,26.509830867305546,47.99938286677781,12,3,0,1,1,1,1325.049644933112,-0.33834937,,,
2024-07-04 13:00:00+00:00,0.6,125.47875,80.95166666666667,211.1708333333333,122.56,26.57916418755559,47.54103043863887,13,3,0,1,1,1,1063.196728486023,-0.33780283,,,
2024-07-04 14:00:00+00:00,0.6,105.42236111111112,83.32666666666667,126.95833333333331,117.9,26.605951335893835,46.53385342410616,14,3,0,1,1,1,1041.2909794310012,-0.33725885,,,
2024-07-04 15:00:00+00:00,0.62,103.78638888888888,79.75500000000001,127.49333333333334,114.21,26.680830325833337,46.206465625722245,15,3,0,1,1,1,1116.8062695993988,-0.3367575,,,
2024-07-04 16:00:00+00:00,0.67,122.29250000000002,112.29166666666669,132.4358333333333,116.12,26.83860832916665,46.41168568927778,16,3,0,1,1,1,1296.287356690622,-0.33634177,,,
2024-07-04 17:00:00+00:00,0.74,135.53090277777778,117.0175,165.7158333333333,121.0,27.082747332472227,46.05700414441667,17,3,0,1,1,1,1134.7817035853457,-0.3359434,,,
2024-07-04 18:00:00+00:00,0.79,121.51458333333332,104.57750000000004,132.33,119.65,27.25105295733331,47.28211476041668,18,3,0,1,1,1,786.4798690266964,-0.33556575,,,
2024-07-04 19:00:00+00:00,0.76,122.2715277777778,105.72166666666668,135.24333333333334,119.03,27.145559518161548,47.22927448412259,19,3,0,1,1,1,881.563642806409,-0.33538148,,,
2024-07-04 20:00:00+00:00,0.73,138.29881944444443,115.53083333333336,152.9666666666667,132.69,27.03713651261113,47.39278956522224,20,3,0,1,1,1,892.0541573651881,-0.3354229,,,
2024-07-04 21:00:00+00:00,0.74,100.41118055555556,84.94,113.29916666666668,103.02,27.070192935444428,46.70448505619441,21,3,0,1,1,1,711.3299403284899,-0.33541545,,,
2024-07-04 22:00:00+00:00,0.71,83.47965277777777,75.55,90.38083333333334,84.66,26.9549144752222,47.74713593622224,22,3,0,1,1,1,620.9491521343521,-0.3355444,,,
2024-07-04 23:00:00+00:00,0.69,80.35930555555557,73.89166666666667,86.27999999999999,77.07,26.839858876583325,49.63816157458339,23,3,0,1,1,1,516.1857279927075,-0.33588538,,,
2024-07-05 00:00:00+00:00,0.64,82.60437499999999,76.80916666666668,90.72666666666665,82.18,26.68805339130557,50.31236836111112,0,4,0,1,1,1,479.49697807460274,-0.33541813,,,
2024-07-05 01:00:00+00:00,0.62,80.70895833333333,73.85333333333334,89.14416666666665,84.85,26.611181695236763,50.67157244888578,1,4,0,1,1,1,503.5397014294721,-0.33922386,,,
2024-07-05 02:00:00+00:00,0.61,83.21763888888889,76.11666666666667,90.68833333333332,86.97,26.56738594936111,50.649745877722175,2,4,0,1,1,1,469.76777373478114,-0.34045395,,,
2024-07-05 03:00:00+00:00,0.59,81.12291666666665,75.52583333333332,86.07833333333333,75.22,26.504024750055503,50.25271386013885,3,4,0,1,1,1,475.4200778600593,-0.3413296,,,
2024-07-05 04:00:00+00:00,0.54,118.91909722222223,95.99666666666666,148.97083333333336,154.85,26.331886599222155,50.1890326393611,4,4,0,1,1,1,514.9136979351696,-0.3407956,,,
2024-07-05 05:00:00+00:00,0.51,182.53611111111107,150.24666666666667,229.1433333333333,148.13,26.24527450055561,50.21585203816662,5,4,0,1,1,1,596.5307164013254,-0.33857772,,,
2024-07-05 06:00:00+00:00,0.52,191.6880555555556,153.87416666666664,237.27250000000004,188.78,26.27877167473538,50.569476741420615,6,4,0,1,1,1,588.0251842593024,-0.33702242,,,
2024-07-05 07:00:00+00:00,0.56,108.04159722222222,96.85583333333332,120.19750000000003,93.58,26.38849801983332,51.027323500166695,7,4,0,1,1,1,784.3643030948263,-0.335977,,,
2024-07-05 08:00:00+00:00,0.67,86.07611111111112,77.21000000000001,96.09333333333336,82.25,26.740775145638864,51.7008918655556,8,4,0,1,1,1,984.7424167111058,-0.33611584,,,
2024-07-05 09:00:00+00:00,0.76,95.58958333333334,68.49000000000001,131.92666666666668,77.78,27.06055280341668,51.575457318611086,9,4,0,1,1,1,997.6180637186576,-0.33667803,,,
2024-07-05 10:00:00+00:00,0.76,682.4378472222222,489.2933333333335,787.7091666666666,826.58,27.052858379527777,50.94715297486108,10,4,0,1,1,1,1041.4131100518227,-0.33712915,,,
2024-07-05 11:00:00+00:00,0.77,200.83687500000005,174.58833333333334,226.635,204.37,27.163136371194387,48.32737837908335,11,4,0,1,1,1,1231.7489333605658,-0.3370119,,,
2024-07-05 12:00:00+00:00,0.79,151.63208333333333,117.255,227.82666666666665,184.98,27.23969721454038,47.950044010584975,12,4,0,1,1,1,1141.6180654569064,-0.33683613,,,
2024-07-05 13:00:00+00:00,0.87,123.0363888888889,96.35833333333332,149.9225,130.2,27.45538677649998,49.97983595530558,13,4,0,1,1,1,1142.744357634304,-0.33662722,,,
2024-07-05 14:00:00+00:00,0.95,114.2167361111111,87.8775,134.60083333333338,129.87,27.68785779769443,50.86170194408332,14,4,0,1,1,1,1017.719929036996,-0.33632737,,,
2024-07-05 15:00:00+00:00,0.86,120.76166666666668,106.01,132.11416666666665,127.43,27.45030308844448,48.52686560941663,15,4,0,1,1,1,1049.306913201313,-0.33604833,,,
2024-07-05 16:00:00+00:00,0.73,148.43500000000003,106.48416666666668,237.7983333333334,84.15,27.070386203722133,46.4965018588333,16,4,0,1,1,1,1277.9074936835204,-0.33581606,,,
2024-07-05 17:00:00+00:00,0.68,202.4159027777778,125.84916666666663,325.3,523.73,26.90007521660165,46.61697943406684,17,4,0,1,1,1,1174.2399387402745,-0.33558246,,,
2024-07-05 18:00:00+00:00,0.76,126.79347222222223,118.46916666666664,135.82000000000002,118.62,27.11677576702779,48.21077690125009,18,4,0,1,1,1,941.7840291789888,-0.33531925,,,
2024-07-05 19:00:00+00:00,0.81,126.33243055555556,118.13916666666664,133.51166666666666,119.38,27.254997280166684,49.79113908369448,19,4,0,1,1,1,837.094852485456,-0.33511218,,,
2024-07-05 20:00:00+00:00,0.77,142.70189393939395,134.04,150.35818181818183,129.31,27.13080298636108,49.62086087324999,20,4,0,1,1,1,864.8290420656657,-0.33510742,,,
2024-07-05 21:00:00+00:00,0.71,103.5684090909091,95.54636363636364,111.59,102.97,26.921525414666668,50.35737869483333,21,4,0,1,1,1,706.6864506409722,-0.3352311,,,
2024-07-05 22:00:00+00:00,0.66,81.09280303030303,74.43181818181817,86.59181818181818,80.73,26.745052624333315,50.87237999166667,22,4,0,1,1,1,645.9096532397895,-0.3352913,,,
2024-07-05 23:00:00+00:00,0.64,78.80143939393939,72.88454545454546,85.15727272727273,74.32,26.65062852835653,51.77691549456818,23,4,0,1,1,1,592.8926500709402,-0.3344577,,,
2024-07-06 00:00:00+00:00,0.6,81.5319696969697,76.54727272727273,87.66545454545452,78.9,26.506135909305485,52.552289973277766,0,5,1,1,1,1,604.0283396740547,-0.33295223,,,
2024-07-06 01:00:00+00:00,0.56,79.79196969696972,74.29636363636364,84.39818181818181,76.32,26.34699769561111,53.335079140361096,1,5,1,1,1,1,432.5005706375414,-0.3347265,,,
2024-07-06 02:00:00+00:00,0.53,82.50234848484848,73.94727272727272,91.55272727272724,75.97,26.2184971500556,53.94010461166665,2,5,1,1,1,1,500.8539957635047,-0.34301546,,,
2024-07-06 03:00:00+00:00,0.48,83.63068181818181,71.24454545454546,106.79545454545452,69.13,26.06771998436104,54.56797490641664,3,5,1,1,1,1,433.7011871547583,-0.34439853,,,
2024-07-06 04:00:00+00:00,0.45,112.71560606060606,77.13818181818182,144.2681818181818,73.1,25.927719620083337,55.71043039963888,4,5,1,1,1,1,470.81334780157584,-0.34718978,,,
2024-07-06 05:00:00+00:00,0.41,155.2822727272727,121.6518181818182,187.0936363636364,216.17,25.800664001194363,56.31223253697225,5,5,1,1,1,1,677.7031033607045,-0.3498352,,,
2024-07-06 06:00:00+00:00,0.46,201.9565277777777,150.74500000000003,246.8983333333333,192.75,25.937740055682426,56.62651526370474,6,5,1,1,1,1,720.2014269195519,-0.347725,,,
2024-07-06 07:00:00+00:00,0.54,122.79527777777776,100.30083333333334,163.95583333333337,109.97,26.249136553916657,55.54362999594444,7,5,1,1,1,1,860.211333546013,-0.34325448,,,
2024-07-06 08:00:00+00:00,0.68,89.18944444444445,77.08916666666669,117.2041666666667,78.7,26.701858653333304,56.32286917358341,8,5,1,1,1,1,949.1567392147078,-0.3417588,,,
2024-07-06 09:00:00+00:00,0.83,122.7965972222222,77.735,209.5975,77.4,27.16316470599998,56.8041513123889,9,5,1,1,1,1,962.2813763844126,-0.3413041,,,
2024-07-06 10:00:00+00:00,0.93,729.501875,617.0608333333333,838.8424999999999,891.8,27.53212669520882,55.32162481935932,10,5,1,1,1,1,1071.3476675379554,-0.34107068,,,
2024-07-06 11:00:00+00:00,1.09,196.09958333333336,169.71166666666664,216.84833333333336,194.75,28.07152533536112,54.61560538625,11,5,1,1,1,1,1154.1504666349226,-0.34108034,,,
2024-07-06 12:00:00+00:00,1.21,127.05875000000002,103.44166666666668,155.6933333333333,111.55,28.533081044361108,52.9984673076111,12,5,1,1,1,1,1295.6397785992838,-0.34111437,,,
2024-07-06 13:00:00+00:00,1.26,112.44368055555556,86.59250000000002,130.30583333333334,120.65,28.703136518361124,52.158852036916656,13,5,1,1,1,1,1060.951189645469,-0.34100732,,,
2024-07-06 14:00:00+00:00,1.23,115.75013888888888,102.3925,126.70166666666664,124.03,28.597275765027817,52.99328943891661,14,5,1,1,1,1,1058.4910999369931,-0.340355,,,
2024-07-06 15:00:00+00:00,1.32,79.09708333333334,71.355,85.60583333333334,77.78,28.88260552922004,53.43004336133704,15,5,1,1,1,1,1143.952084257561,-0.339478,,,
2024-07-06 16:00:00+00:00,1.4,147.0752777777778,89.87083333333334,267.7199999999999,100.75,29.16597141708333,52.91004848491664,16,5,1,1,1,1,1166.8308071073648,-0.338721,,,
2024-07-06 17:00:00+00:00,1.37,142.00493055555555,121.58,181.40166666666667,126.02,29.056303220166647,53.43029078369445,17,5,1,1,1,1,1120.0358632947998,-0.33805636,,,
2024-07-06 18:00:00+00:00,1.34,128.704375,116.29500000000002,138.3975,131.42,28.88669189300005,56.32549256216668,18,5,1,1,1,1,912.7635746925384,-0.33747116,,,
2024-07-06 19:00:00+00:00,1.27,130.048125,120.32666666666664,138.97833333333332,129.53,28.673358376749967,55.23976454208337,19,5,1,1,1,1,878.6890673902687,-0.33701047,,,
2024-07-06 20:00:00+00:00,1.14,140.81972222222225,133.16916666666663,149.7825,128.28,28.274275981833306,54.2310813375,20,5,1,1,1,1,806.4524315262167,-0.33666906,,,
2024-07-06 21:00:00+00:00,1.11,102.57395833333337,91.38,111.2025,113.08,28.12468084615596,55.31610009640663,21,5,1,1,1,1,679.4990478548743,-0.33617806,,,
2024-07-06 22:00:00+00:00,1.05,81.54458333333332,75.4825,87.46833333333335,84.03,27.92627529594441,55.59014751594447,22,5,1,1,1,1,545.6156098390986,-0.33424518,,,
2024-07-06 23:00:00+00:00,1.01,83.6678472222222,77.01583333333336,90.38083333333331,83.75,27.791809731815665,55.47085023583798,23,5,1,1,1,1,489.21667203692886,-0.33367404,,,
2024-07-07 00:00:00+00:00,1.0,82.14340909090907,78.14999999999999,86.93363636363637,85.35,27.739941941722293,56.80485827122224,0,6,1,1,1,1,573.8536704654398,-0.33922407,,,
2024-07-07 01:00:00+00:00,1.0,82.84128787878788,75.33272727272725,91.52636363636366,83.77,27.71708014327767,58.20329715938887,1,6,1,1,1,1,475.9557013432612,-0.34294978,,,
