time,energy_average,baseline,flexibility_above,flexibility_below
2025-06-04 00:00:00+00:00,0.0,79.26642857142858,79.26642857142858,79.26642857142858
2025-06-04 01:00:00+00:00,0.0,82.03714285714285,82.03714285714285,82.03714285714285
2025-06-04 02:00:00+00:00,0.0,78.50714285714285,78.50714285714285,78.50714285714285
2025-06-04 03:00:00+00:00,0.0,80.04214285714285,80.04214285714285,80.04214285714285
2025-06-04 04:00:00+00:00,0.0,112.33642857142856,112.33642857142856,112.33642857142856
2025-06-04 05:00:00+00:00,0.0,172.00285714285715,172.00285714285715,172.00285714285715
2025-06-04 06:00:00+00:00,0.0,196.1793333333333,196.1793333333333,196.1793333333333
2025-06-04 07:00:00+00:00,0.0,131.66733333333335,131.66733333333335,131.66733333333335
2025-06-04 08:00:00+00:00,0.0,101.57733333333334,101.57733333333334,101.57733333333334
2025-06-04 09:00:00+00:00,0.0,199.7993333333333,199.7993333333333,199.7993333333333
2025-06-04 10:00:00+00:00,0.0,685.0246666666667,685.0246666666667,685.0246666666667
2025-06-04 11:00:00+00:00,0.0,205.68466666666663,205.68466666666663,205.68466666666663
2025-06-04 12:00:00+00:00,0.0,156.904,156.904,156.904
2025-06-04 13:00:00+00:00,0.0,135.468,135.468,135.468
2025-06-04 14:00:00+00:00,0.0,127.77866666666668,127.77866666666668,127.77866666666668
2025-06-04 15:00:00+00:00,0.0,122.09866666666667,122.09866666666667,122.09866666666667
2025-06-04 16:00:00+00:00,0.0,135.95466666666667,135.95466666666667,135.95466666666667
2025-06-04 17:00:00+00:00,0.0,163.08266666666665,163.08266666666665,163.08266666666665
2025-06-04 18:00:00+00:00,0.0,124.52666666666669,124.52666666666669,124.52666666666669
2025-06-04 19:00:00+00:00,0.0,125.38733333333332,125.38733333333332,125.38733333333332
2025-06-04 20:00:00+00:00,0.0,139.95933333333332,139.95933333333332,139.95933333333332
2025-06-04 21:00:00+00:00,0.0,106.82133333333331,106.82133333333331,106.82133333333331
2025-06-04 22:00:00+00:00,0.0,78.91533333333334,78.91533333333334,78.91533333333334
2025-06-04 23:00:00+00:00,0.0,79.47533333333334,79.47533333333334,79.47533333333334
