time,sPMV,baseline,flexibility_below,flexibility_above,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic_baseline,synthetic_flexibility_above,synthetic_flexibility_below,co2_ppm,forecasted_sPMV
2024-07-01 23:00:00+00:00,0.83,87.25626811594204,64.23543478260872,115.35695652173912,57.9,27.15155384975001,57.60927915569447,23,0,0,1,1,1,640.0793311380538,0.06902549
2024-07-02 00:00:00+00:00,0.83,86.90092391304348,64.855,115.91586956521732,98.62,27.152081300500004,58.02164515366665,0,1,0,1,1,1,437.9090441253237,-0.33005208
2024-07-02 01:00:00+00:00,0.83,86.54760869565217,62.34326086956523,114.88717391304348,60.42,27.14222458075211,58.17661231214484,1,1,0,1,1,1,443.8422979053239,-0.33840802
2024-07-02 02:00:00+00:00,0.86,87.12947463768114,65.56304347826085,115.59195652173914,85.98,27.24277584565454,58.08359215214481,2,1,0,1,1,1,443.14067101457925,-0.34371898
2024-07-02 03:00:00+00:00,0.84,82.16586956521738,61.501086956521725,107.34434782608696,83.4,27.16677572547222,58.199405839666696,3,1,0,1,1,1,539.1904275260504,-0.34742627
2024-07-02 04:00:00+00:00,0.82,77.96864130434783,58.18652173913046,96.4510869565218,63.08,27.12730301169442,58.36233481300003,4,1,0,1,1,1,535.8145787498075,-0.34626505
2024-07-02 05:00:00+00:00,0.82,83.76327898550724,62.09673913043479,110.45717391304343,99.53,27.093192306472297,58.642877557666665,5,1,0,1,1,1,502.56760565071454,-0.34274077
2024-07-02 06:00:00+00:00,0.83,102.8442028985507,67.11586956521735,148.95304347826092,60.07,27.156858979694373,58.38546029208338,6,1,0,1,1,1,700.2861414133482,-0.34101593
2024-07-02 07:00:00+00:00,0.8,179.93789855072464,121.32717391304354,239.5226086956522,243.41,27.08511151211109,57.04344558722223,7,1,0,1,1,1,860.9465028427222,-0.34003982
2024-07-02 08:00:00+00:00,0.7,215.77045289855067,132.54869565217385,323.2721739130434,162.92,26.77683072111112,54.9644574801944,8,1,0,1,1,1,926.7884471900144,-0.3396273
2024-07-02 09:00:00+00:00,0.55,282.21753623188414,138.8517391304347,463.3693478260868,212.1,26.36094209380553,50.39446562680554,9,1,0,1,1,1,1125.6275465187707,-0.33969066
2024-07-02 10:00:00+00:00,0.44,375.6873188405799,233.58652173913032,533.5708695652173,278.05,26.02649820169442,49.071515655555565,10,1,0,1,1,1,1181.5768169516143,-0.33994633
2024-07-02 11:00:00+00:00,0.36,328.2357427536232,191.93586956521733,518.7597826086956,238.7,25.786081118111056,48.35631428819447,11,1,0,1,1,1,1201.753886300762,-0.340206
2024-07-02 12:00:00+00:00,0.31,264.7851086956521,187.7182608695652,384.75,262.95,25.616209747130945,48.08733680331475,12,1,0,1,1,1,1281.212819187295,-0.34029028
2024-07-02 13:00:00+00:00,0.27,254.03485507246376,195.3934782608696,344.5449999999999,270.0,25.48667003405552,48.05334792672221,13,1,0,1,1,1,1104.765994881907,-0.3402249
2024-07-02 14:00:00+00:00,0.25,258.4403442028985,200.0767391304348,345.7963043478259,239.88,25.406653970612787,48.78368124768797,14,1,0,1,1,1,986.9620010963276,-0.34015486
2024-07-02 15:00:00+00:00,0.34,346.63514492753626,220.9710869565216,555.4982608695653,317.78,25.59769290827777,53.49756028936114,15,1,0,1,1,1,1064.1375639484638,-0.34007177
2024-07-02 16:00:00+00:00,0.4,326.16887681159415,223.9508695652173,464.16478260869576,251.28,25.77872038491665,55.02293663036115,16,1,0,1,1,1,1222.8743109525933,-0.3391793
2024-07-02 17:00:00+00:00,0.42,271.0211413043478,210.1528260869565,351.33913043478265,275.78,25.83410942227785,55.0677045930555,17,1,0,1,1,1,1156.7145782928728,-0.33837622
2024-07-02 18:00:00+00:00,0.47,213.40019927536235,161.26478260869567,259.0573913043479,179.0,26.013482407028743,54.84663350884984,18,1,0,1,1,1,1012.8775642457648,-0.3376468
2024-07-02 19:00:00+00:00,0.51,141.13766304347826,101.10304347826084,180.5243478260869,53.84,26.127053573027773,55.150989193222266,19,1,0,1,1,1,868.406839329551,-0.33703175
2024-07-02 20:00:00+00:00,0.52,112.48474637681156,86.30891304347824,145.46021739130438,93.78,26.17838719686111,55.39468578725002,20,1,0,1,1,1,804.6476890968137,-0.3365571
2024-07-02 21:00:00+00:00,0.59,102.93644927536234,74.72195652173913,132.2867391304348,77.37,26.399185452206723,55.72253234709498,21,1,0,1,1,1,688.251383275066,-0.33587113
2024-07-02 22:00:00+00:00,0.75,90.7153079710145,64.555,116.40391304347824,65.58,26.93136511477652,55.52389524223466,22,1,0,1,1,1,646.8506495648223,-0.3337213
2024-07-02 23:00:00+00:00,0.68,84.83364130434781,62.300652173913065,106.12956521739126,95.9,26.67622085158333,56.576266299444406,23,1,0,1,1,1,547.4738885826597,-0.33209732
2024-07-03 00:00:00+00:00,0.78,72.07503623188406,56.30717391304349,92.455652173913,59.43,27.006750837605622,56.33914909915493,0,2,0,1,1,1,578.0556494887488,-0.33222303
2024-07-03 01:00:00+00:00,0.71,83.01393115942032,64.79586956521739,97.52847826086958,83.82,26.75388658311109,57.17359339375,1,2,0,1,1,1,540.2866384337074,-0.33480182
2024-07-03 02:00:00+00:00,0.68,74.09373188405799,58.09956521739132,96.22521739130435,87.45,26.67658188655557,57.48867951500005,2,2,0,1,1,1,511.3055231944332,-0.33578297
2024-07-03 03:00:00+00:00,0.71,80.80951086956522,61.878043478260864,96.95956521739136,56.48,26.77868233067034,57.35351364315641,3,2,0,1,1,1,461.5362150016458,-0.3347657
2024-07-03 04:00:00+00:00,0.77,78.35795289855072,60.67956521739128,98.4632608695652,95.59,26.981704643008342,56.76155496239551,4,2,0,1,1,1,407.4721296838768,-0.33707592
2024-07-03 05:00:00+00:00,0.64,78.23536231884059,58.32173913043479,99.8558695652174,69.02,26.499557267444445,58.29715690633331,5,2,0,1,1,1,544.4643369917931,-0.34465477
2024-07-03 06:00:00+00:00,0.64,119.83054347826086,74.19891304347827,173.23108695652164,202.35,26.519853544201688,58.184430814229735,6,2,0,1,1,1,673.473574212419,-0.34442654
2024-07-03 07:00:00+00:00,0.7,178.41065217391304,99.46108695652173,255.5391304347825,157.92,26.788859309111093,54.42497160199992,7,2,0,1,1,1,771.5702676180117,-0.3416531
2024-07-03 08:00:00+00:00,0.5,267.19070652173906,137.750652173913,484.089347826087,158.23,26.135831456750005,54.47685983458334,8,2,0,1,1,1,1008.3899129012988,-0.34078476
2024-07-03 09:00:00+00:00,0.53,339.35913043478257,152.45173913043485,617.3571739130435,343.73,26.23938653800001,53.05232243011106,9,2,0,1,1,1,1021.5320506598594,-0.34078267
2024-07-03 10:00:00+00:00,0.6,363.06246376811583,189.023695652174,566.0202173913044,275.75,26.532637464138865,50.59108896247227,10,2,0,1,1,1,1079.4745031243986,-0.34101883
2024-07-03 11:00:00+00:00,0.68,332.93235507246374,186.32304347826093,525.2595652173915,230.32,26.85720080364985,48.351877625548966,11,2,0,1,1,1,1255.9516718069344,-0.3411546
2024-07-03 12:00:00+00:00,0.75,281.101177536232,185.5715217391304,392.15630434782616,254.62,27.11766866434282,46.83474523257144,12,2,0,1,1,1,1159.302835421978,-0.34109858
2024-07-03 13:00:00+00:00,0.82,272.04782608695655,162.58065217391305,413.8886956521737,254.83,27.39555810529247,45.43621509506961,13,2,0,1,1,1,1088.2925256507278,-0.34100538
2024-07-03 14:00:00+00:00,0.88,231.0548007246377,163.72739130434778,279.2028260869566,232.78,27.57690584339832,45.7386143932312,14,2,0,1,1,1,1061.248708012217,-0.3408825
2024-07-03 15:00:00+00:00,0.88,271.8708876811595,202.0926086956522,360.19521739130425,285.83,27.58988698847224,45.27408429258331,15,2,0,1,1,1,1178.3257133724755,-0.3405634
2024-07-03 16:00:00+00:00,0.78,289.09038043478256,215.9028260869564,371.6352173913045,240.57,27.220386245153207,46.82085393222837,16,2,0,1,1,1,1307.3153717922128,-0.3395606
2024-07-03 17:00:00+00:00,0.74,312.14125,217.578260869565,447.9923913043478,274.18,27.038766573407848,49.15506581371507,17,2,0,1,1,1,1132.1447974878636,-0.3386722
2024-07-03 18:00:00+00:00,0.94,240.83795289855072,181.2617391304348,310.6882608695653,186.59,27.70557017710603,48.64312580209171,18,2,0,1,1,1,961.6248342530794,-0.33788857
2024-07-03 19:00:00+00:00,0.78,135.05594202898547,100.64108695652172,170.02978260869563,55.73,27.14097154275764,51.16170476200556,19,2,0,1,1,1,917.8216346990034,-0.3372698
2024-07-03 20:00:00+00:00,0.71,120.16103260869566,83.65804347826084,151.52217391304347,96.5,26.85149753888887,52.67872492458333,20,2,0,1,1,1,772.6262717485813,-0.33684108
2024-07-03 21:00:00+00:00,0.69,94.85884057971016,61.25543478260869,125.44347826086955,74.25,26.79224813311112,53.47369646516669,21,2,0,1,1,1,660.6080029128212,-0.33661255
2024-07-03 22:00:00+00:00,0.69,91.64893115942029,66.71565217391304,117.95673913043473,70.48,26.771604324101062,53.960162580646056,22,2,0,1,1,1,690.8094989579863,-0.33588776
2024-07-03 23:00:00+00:00,0.65,72.20309782608695,56.5441304347826,90.85,97.53,26.63185916436113,54.73475633188889,23,2,0,1,1,1,674.1409288009227,-0.33439565
2024-07-04 00:00:00+00:00,0.67,84.95657608695652,69.1041304347826,97.91478260869567,51.23,26.694231245543143,54.80239322000001,0,3,0,1,1,1,585.8067251366527,-0.33289364
2024-07-04 01:00:00+00:00,0.65,72.35501811594203,56.94347826086957,92.68043478260871,93.22,26.61924760227526,55.20971531789324,1,3,0,1,1,1,417.5697011073512,-0.33424833
2024-07-04 02:00:00+00:00,0.66,81.58313405797101,61.65239130434781,96.71804347826092,77.32,26.633741646812847,55.41197642944445,2,3,0,1,1,1,555.4877286425793,-0.3424527
2024-07-04 03:00:00+00:00,0.6,76.03536231884058,58.03130434782607,97.6532608695652,66.05,26.41470354423401,56.308620410585,3,3,0,1,1,1,507.8369164614994,-0.34326318
2024-07-04 04:00:00+00:00,0.58,79.91186594202897,58.25152173913043,100.18413043478266,96.12,26.36235872799999,56.72485726683331,4,3,0,1,1,1,403.3821937472107,-0.34098876
2024-07-04 05:00:00+00:00,0.57,81.84001811594204,59.27891304347829,110.379347826087,57.68,26.303553214916523,56.89907728833331,5,3,0,1,1,1,562.1543718562668,-0.3463588
2024-07-04 06:00:00+00:00,0.55,110.285615942029,63.06391304347822,162.41739130434786,217.93,26.25088685355552,55.97393902661111,6,3,0,1,1,1,554.0936157124172,-0.3459259
2024-07-04 07:00:00+00:00,0.46,183.6693659420289,100.80978260869566,278.0421739130434,120.6,26.002943044972167,52.89591405675006,7,3,0,1,1,1,822.8414292900394,-0.3424878
2024-07-04 08:00:00+00:00,0.42,280.9226811594203,149.89543478260867,447.7019565217393,422.0,25.873492508495808,53.12970084378831,8,3,0,1,1,1,1009.8061946917506,-0.34218183
2024-07-04 09:00:00+00:00,0.46,357.4876992753624,174.03021739130443,604.2471739130435,377.6,26.034007851030623,52.71575809805019,9,3,0,1,1,1,1106.1921340282893,-0.3419024
2024-07-04 10:00:00+00:00,0.52,396.5215760869566,230.44130434782616,580.0071739130435,336.58,26.253082333555543,51.09527887775001,10,3,0,1,1,1,1092.9046113524364,-0.34167805
2024-07-04 11:00:00+00:00,0.56,325.6291847826086,166.40108695652177,523.641304347826,410.0,26.357303429083338,51.99272045561111,11,3,0,1,1,1,1288.5321017639892,-0.34158096
2024-07-04 12:00:00+00:00,0.63,304.064402173913,178.37173913043483,528.7939130434781,288.83,26.62344249088892,51.56487753144447,12,3,0,1,1,1,1105.4129852533165,-0.3414608
2024-07-04 13:00:00+00:00,0.66,242.63621376811588,182.42347826086944,318.6730434782608,224.93,26.739639701472267,50.94008350361115,13,3,0,1,1,1,1080.7510279884468,-0.3413322
2024-07-04 14:00:00+00:00,0.68,253.41992753623185,188.58586956521745,324.474347826087,266.27,26.823025798194447,49.81676324225002,14,3,0,1,1,1,1102.9953578618956,-0.34119257
2024-07-04 15:00:00+00:00,0.72,306.46570652173904,219.4502173913044,442.2591304347825,286.53,26.961108955527774,49.32198882641667,15,3,0,1,1,1,1112.2375889749046,-0.34072712
2024-07-04 16:00:00+00:00,0.79,321.245,215.71369565217373,408.8123913043477,249.72,27.203915081861133,48.77935013255559,16,3,0,1,1,1,1226.8382517283665,-0.33975717
2024-07-04 17:00:00+00:00,0.84,301.54960144927526,231.6278260869566,371.09717391304366,283.42,27.349525366888884,49.48833901105552,17,3,0,1,1,1,1115.7859176713698,-0.33889836
2024-07-04 18:00:00+00:00,0.83,222.76614130434788,172.19543478260874,261.4995652173913,96.1,27.300609027222244,50.68093277613891,18,3,0,1,1,1,981.3825838667904,-0.3381321
2024-07-04 19:00:00+00:00,0.74,153.96074275362318,106.8930434782608,199.9789130434783,100.07,26.980144102506863,52.16023768699165,19,3,0,1,1,1,906.8688675656248,-0.33751866
2024-07-04 20:00:00+00:00,0.73,113.6909420289855,87.83978260869564,144.1491304347826,72.52,26.926859098638893,52.73568254013888,20,3,0,1,1,1,811.3661543097613,-0.3370894
2024-07-04 21:00:00+00:00,0.71,107.4063224637681,84.01369565217392,132.65826086956528,73.7,26.835692945194392,53.71579279383334,21,3,0,1,1,1,711.8431459488729,-0.33681563
2024-07-04 22:00:00+00:00,0.7,87.18268115942028,66.410652173913,110.78804347826085,96.32,26.808497974944444,54.11897091336107,22,3,0,1,1,1,611.4705394857131,-0.33594388
2024-07-04 23:00:00+00:00,0.68,84.0321920289855,65.35695652173912,102.3036956521739,48.48,26.72791466705554,54.573887570694446,23,3,0,1,1,1,475.3406203067645,-0.33362427
2024-07-05 00:00:00+00:00,0.67,77.74718518518519,62.35444444444446,95.49800000000003,97.1,26.67102703264624,54.99588397350976,0,4,0,1,1,1,604.9828679781078,-0.33798844
2024-07-05 01:00:00+00:00,0.66,82.07662962962962,64.25777777777778,100.4422222222222,72.68,26.64975458089135,55.40610674164346,1,4,0,1,1,1,500.26944859639207,-0.3400497
2024-07-05 02:00:00+00:00,0.67,79.15770370370372,61.796000000000014,96.74711111111112,71.08,26.649803092361147,55.76899197908336,2,4,0,1,1,1,520.7852922824554,-0.34211725
2024-07-05 03:00:00+00:00,0.65,82.70533333333331,65.14977777777779,103.47311111111114,96.72,26.60491526841673,55.91287350113885,3,4,0,1,1,1,507.36284329056207,-0.34145153
2024-07-05 04:00:00+00:00,0.65,77.37498148148148,58.35155555555552,95.8168888888889,50.93,26.58452612575005,56.01442957994438,4,4,0,1,1,1,473.04880274419656,-0.3408079
2024-07-05 05:00:00+00:00,0.64,87.22761111111112,64.4346666666667,120.78133333333332,92.62,26.55210913024996,56.20584799422226,5,4,0,1,1,1,638.7372576447456,-0.34131926
2024-07-05 06:00:00+00:00,0.62,117.81562962962964,75.206,163.8613333333333,242.83,26.492109129388894,55.34498343997224,6,4,0,1,1,1,626.8910525280328,-0.34011552
2024-07-05 07:00:00+00:00,0.57,157.63140740740744,87.49088888888886,245.1435555555556,101.9,26.35169234324996,53.99940162233332,7,4,0,1,1,1,681.4369402071545,-0.33686677
2024-07-05 08:00:00+00:00,0.55,255.8235740740741,161.2282222222222,363.3642222222221,134.13,26.306987698440103,54.30578818373253,8,4,0,1,1,1,934.4420926413072,-0.33625117
2024-07-05 09:00:00+00:00,0.57,370.0161111111112,171.69377777777777,667.4839999999998,112.63,26.36469257566668,54.037146282166646,9,4,0,1,1,1,1007.7422217494236,-0.33724067
2024-07-05 10:00:00+00:00,0.61,478.50124074074085,235.1257777777778,814.6173333333331,74.1,26.543358362555537,52.47213982472231,10,4,0,1,1,1,1029.3498225910344,-0.33806735
2024-07-05 11:00:00+00:00,0.69,354.1705925925926,199.01022222222213,564.0604444444442,108.02,26.82359072363889,50.66072923883334,11,4,0,1,1,1,1264.5971090048035,-0.33875045
2024-07-05 12:00:00+00:00,0.58,295.43825925925927,174.45244444444455,489.49955555555545,166.48,26.49372939250697,49.88742668994431,12,4,0,1,1,1,1264.7725022035052,-0.33923572
2024-07-05 13:00:00+00:00,0.43,319.7385925925925,193.31,516.4639999999998,259.93,26.02380338791665,47.88114639900005,13,4,0,1,1,1,1069.2404330131385,-0.33941716
2024-07-05 14:00:00+00:00,0.34,288.6751851851852,201.08488888888888,419.5431111111111,504.19,25.73049811788892,47.56341501897224,14,4,0,1,1,1,1171.5656052481663,-0.33880267
2024-07-05 15:00:00+00:00,0.38,280.597037037037,211.74111111111108,348.00711111111104,493.28,25.806053443055543,50.27122010133333,15,4,0,1,1,1,1128.194798224873,-0.33824274
2024-07-05 16:00:00+00:00,0.53,340.2787222222222,236.6337777777778,462.7746666666666,320.56,26.248025798833336,52.63422847325001,16,4,0,1,1,1,1169.49014781046,-0.3377082
2024-07-05 17:00:00+00:00,0.68,270.24749999999995,212.2404444444445,318.7668888888888,275.32,26.78687202794116,51.566989382617614,17,4,0,1,1,1,1173.8440593134674,-0.33722338
2024-07-05 18:00:00+00:00,0.69,216.94349999999991,161.54288888888885,258.17133333333334,122.52,26.814088316852324,51.875831571866286,18,4,0,1,1,1,895.9067863080675,-0.33677033
2024-07-05 19:00:00+00:00,0.69,152.53322222222218,112.4208888888889,197.3146666666668,89.82,26.812414651666693,52.3264304796111,19,4,0,1,1,1,867.2815991309791,-0.33642754
2024-07-05 20:00:00+00:00,0.64,116.40724074074076,87.65022222222221,152.7597777777778,85.37,26.610942861805587,53.46617616033329,20,4,0,1,1,1,754.4077645406699,-0.3362619
2024-07-05 21:00:00+00:00,0.66,108.44007407407408,77.58844444444443,136.64266666666668,57.75,26.649553447972263,54.19857990477771,21,4,0,1,1,1,765.2950833227266,-0.33578897
2024-07-05 22:00:00+00:00,0.65,97.86716666666668,72.63888888888889,122.20933333333332,95.62,26.618776252527773,54.66561493336112,22,4,0,1,1,1,645.5001562706898,-0.33465055
2024-07-05 23:00:00+00:00,0.64,78.64240740740743,61.05955555555554,96.22044444444444,69.9,26.570936924027755,55.07132046997226,23,4,0,1,1,1,525.6718912169133,-0.3323892
2024-07-06 00:00:00+00:00,0.63,78.75846296296298,59.64222222222222,97.3482222222222,72.97,26.53988590874993,55.54974265625008,0,5,1,1,1,1,564.1263433179046,-0.3330136
2024-07-06 01:00:00+00:00,0.64,78.37733333333334,60.0913333333333,97.22511111111108,96.38,26.58205350897225,55.73196416466672,1,5,1,1,1,1,400.7820572409473,-0.33685085
2024-07-06 02:00:00+00:00,0.67,80.60194444444444,60.737777777777794,98.9055555555556,55.73,26.64417475116995,56.05693138144842,2,5,1,1,1,1,400.22237060595694,-0.3477503
2024-07-06 03:00:00+00:00,0.67,76.91412962962964,58.442000000000014,97.96866666666664,86.55,26.64763712358329,56.3859364300556,3,5,1,1,1,1,463.751062531306,-0.35732198
2024-07-06 04:00:00+00:00,0.64,82.41468518518518,64.25022222222219,98.32688888888887,86.67,26.5494772172222,56.75616868344445,4,5,1,1,1,1,445.2783075063739,-0.3606013
2024-07-06 05:00:00+00:00,0.64,76.80235185185185,58.90688888888887,97.2242222222222,59.65,26.52894181819441,57.007406266638895,5,5,1,1,1,1,551.1902200417748,-0.36137488
2024-07-06 06:00:00+00:00,0.63,99.4222962962963,66.15422222222226,150.87133333333333,219.57,26.511526257472195,57.08965441372218,6,5,1,1,1,1,672.4086259979501,-0.3596451
2024-07-06 07:00:00+00:00,0.62,205.8989444444444,126.23000000000005,297.7168888888889,141.8,26.47194230324998,57.12765705313886,7,5,1,1,1,1,713.8079011401984,-0.3539019
2024-07-06 08:00:00+00:00,0.63,281.3027777777778,156.15511111111115,424.6426666666666,177.88,26.496359242555567,57.16235537005555,8,5,1,1,1,1,966.6824314129394,-0.34871075
2024-07-06 09:00:00+00:00,0.7,330.0088148148148,173.13133333333332,556.9824444444445,239.38,26.725053379500007,57.27447800111112,9,5,1,1,1,1,993.6725488482692,-0.3468531
2024-07-06 10:00:00+00:00,0.74,429.7956296296297,191.4811111111111,720.0308888888891,107.4,26.882433686239622,57.0233712797772,10,5,1,1,1,1,1069.9209838210577,-0.34542978
2024-07-06 11:00:00+00:00,0.77,420.912925925926,231.40866666666665,721.0293333333336,116.7,26.978553597611103,56.26428843605552,11,5,1,1,1,1,1223.8641745455736,-0.34451252
2024-07-06 12:00:00+00:00,0.58,348.1275925925926,203.27955555555545,586.1406666666664,277.27,26.47672046588889,50.29295922369445,12,5,1,1,1,1,1188.29203695132,-0.34388566
2024-07-06 13:00:00+00:00,0.43,312.18161111111107,200.1399999999999,477.7731111111112,259.83,26.01324770197221,48.64849657497222,13,5,1,1,1,1,1098.5618686324908,-0.34332284
2024-07-06 14:00:00+00:00,0.36,275.48053703703704,193.05222222222216,399.3144444444446,257.9,25.763775709555578,48.28350921211113,14,5,1,1,1,1,1051.0594079720129,-0.34284028
2024-07-06 15:00:00+00:00,0.31,330.0138888888888,208.602,513.1273333333335,306.57,25.608656436890737,48.093978123417365,15,5,1,1,1,1,1028.208798900162,-0.34248364
2024-07-06 16:00:00+00:00,0.44,329.7584814814814,226.8211111111111,459.9306666666665,236.1,26.015689894594573,49.93371892830116,16,5,1,1,1,1,1257.5225754057903,-0.3419379
2024-07-06 17:00:00+00:00,0.58,278.60155555555554,209.2953333333333,337.4542222222224,292.18,26.47569971658332,50.98233082052778,17,5,1,1,1,1,1117.5367917868246,-0.3407284
2024-07-06 18:00:00+00:00,0.59,232.5331481481481,174.68022222222214,284.2913333333334,109.5,26.488358979750032,52.02639467458331,18,5,1,1,1,1,1072.05779647414,-0.3396723
2024-07-06 19:00:00+00:00,0.58,164.35868518518515,121.64022222222223,214.9888888888889,81.67,26.416553810527805,52.89773347650001,19,5,1,1,1,1,909.5545589553716,-0.3387982
2024-07-06 20:00:00+00:00,0.6,125.1939074074074,88.36466666666664,176.09799999999998,92.88,26.4724424250556,53.43836796013891,20,5,1,1,1,1,815.02131853137,-0.33813232
2024-07-06 21:00:00+00:00,0.62,119.23457407407408,70.04311111111112,194.2095555555556,58.1,26.542637237027773,54.05977458938891,21,5,1,1,1,1,642.7699510529721,-0.33755878
2024-07-06 22:00:00+00:00,0.66,100.3453148148148,64.83533333333335,132.28777777777776,101.58,26.64031442724238,54.53306843105853,22,5,1,1,1,1,592.7345682862305,-0.3353313
2024-07-06 23:00:00+00:00,0.66,88.25592592592592,62.60822222222221,116.55666666666671,65.72,26.631778589022336,55.40821448371509,23,5,1,1,1,1,516.7154048159352,-0.3335975
2024-07-07 00:00:00+00:00,0.64,79.8860925925926,61.331111111111134,97.70133333333338,82.73,26.539581553805505,56.28666962513888,0,6,1,1,1,1,503.596731325624,-0.3359145
2024-07-07 01:00:00+00:00,0.65,79.12383333333335,62.45622222222221,97.26888888888892,91.9,26.597776142472245,56.34872934558332,1,6,1,1,1,1,439.4197065173495,-0.34299016
2024-07-07 02:00:00+00:00,0.64,77.8174074074074,62.6757777777778,92.9951111111111,56.55,26.5375534910277,57.03650672716669,2,6,1,1,1,1,545.0775334758818,-0.35050914
2024-07-07 03:00:00+00:00,0.64,80.7179074074074,63.36911111111112,96.67688888888893,98.95,26.547046984506995,57.48765883107044,3,6,1,1,1,1,465.4643110003367,-0.35104638
2024-07-07 04:00:00+00:00,0.69,76.92153703703703,59.81733333333336,97.33288888888892,71.28,26.69303337258325,57.34145906241666,4,6,1,1,1,1,438.42476284583694,-0.3523267
2024-07-07 05:00:00+00:00,0.7,81.47357407407408,59.08688888888891,112.4095555555556,76.07,26.714303483611097,57.69033328138888,5,6,1,1,1,1,570.1394331318589,-0.3571103
