time,sPMV,baseline,flexibility_below,flexibility_above,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic_baseline,synthetic_flexibility_above,synthetic_flexibility_below,co2_ppm,forecasted_sPMV,synthetic_t_r,synthetic_rh_r,synthetic_energy
2025-05-17 16:00:00+00:00,0.9,94.89166666666668,94.89166666666668,94.89166666666668,94.89166666666668,27.878024541693865,60.39638886959883,16,5,1,0,0,0,1266.7325857960368,-0.3423583507537842,,,
2025-05-17 17:00:00+00:00,0.9,95.29333333333334,95.29333333333334,95.29333333333334,95.29333333333334,27.88720710482248,60.44888770947896,17,5,1,0,0,0,1159.3362006792222,-0.3417297005653381,,,
2025-05-17 18:00:00+00:00,0.9,132.69833333333335,132.69833333333335,132.69833333333335,132.69833333333335,27.89935564637967,60.56568680512501,18,5,1,0,0,0,979.410087847235,-0.340453565120697,,,
2025-05-17 19:00:00+00:00,0.9,228.9983333333333,228.9983333333333,228.9983333333333,228.9983333333333,27.87719985096485,60.75149088594028,19,5,1,0,0,0,848.3065674794674,-0.3390818536281585,,,
2025-05-17 20:00:00+00:00,0.9,118.44333333333331,118.44333333333331,118.44333333333331,118.44333333333331,27.909878805938707,61.06228839511807,20,5,1,0,0,0,682.7867968409513,-0.3365300595760345,,,
2025-05-17 21:00:00+00:00,0.91,121.51333333333334,121.51333333333334,121.51333333333334,121.51333333333334,27.987182734009263,61.29116108515279,21,5,1,0,0,0,743.6454828460799,-0.3328840434551239,,,
2025-05-17 22:00:00+00:00,0.93,96.15500000000002,96.15500000000002,96.15500000000002,96.15500000000002,28.104255793131937,61.18470980028112,22,5,1,0,0,0,703.3405515518828,-0.3317417204380035,,,
2025-05-17 23:00:00+00:00,0.94,84.53,84.53,84.53,84.53,28.194241862110218,60.66364546209388,23,5,1,0,0,0,668.587270345099,-0.3308600485324859,,,
2025-05-18 00:00:00+00:00,0.82,79.36142857142856,79.36142857142856,79.36142857142856,79.36142857142856,27.382938165405648,58.12174358605015,0,6,1,0,0,0,591.258932307844,-0.3306464254856109,,,
2025-05-18 01:00:00+00:00,0.85,76.31428571428572,76.31428571428572,76.31428571428572,76.31428571428572,27.53824653143122,57.56161536410628,1,6,1,0,0,0,444.5293550480328,-0.3337573409080505,,,
2025-05-18 02:00:00+00:00,0.96,78.28666666666668,78.28666666666668,78.28666666666668,78.28666666666668,28.33503794774524,60.08894973392677,2,6,1,0,0,0,492.3620313003567,-0.3414418697357178,,,
2025-05-18 03:00:00+00:00,0.96,77.85000000000001,77.85000000000001,77.85000000000001,77.85000000000001,28.32878303805518,60.044041869693615,3,6,1,0,0,0,379.78072916247504,-0.3476592004299164,,,
