time,energy_average,baseline,flexibility_above,flexibility_below
2025-06-04 00:00:00+00:00,0.0,78.27666666666666,78.27666666666666,78.27666666666666
2025-06-04 01:00:00+00:00,0.0,77.60833333333333,77.60833333333333,77.60833333333333
2025-06-04 02:00:00+00:00,0.0,77.08666666666666,77.08666666666666,77.08666666666666
2025-06-04 03:00:00+00:00,0.0,77.10833333333333,77.10833333333333,77.10833333333333
2025-06-04 04:00:00+00:00,0.0,84.93833333333333,84.93833333333333,84.93833333333333
2025-06-04 05:00:00+00:00,0.0,129.76833333333337,129.76833333333337,129.76833333333337
2025-06-04 06:00:00+00:00,0.0,298.21,298.21,298.21
2025-06-04 07:00:00+00:00,0.0,173.19500000000002,173.19500000000002,173.19500000000002
2025-06-04 08:00:00+00:00,0.0,115.28833333333334,115.28833333333334,115.28833333333334
2025-06-04 09:00:00+00:00,0.0,83.95333333333333,83.95333333333333,83.95333333333333
2025-06-04 10:00:00+00:00,0.0,117.17333333333332,117.17333333333332,117.17333333333332
2025-06-04 11:00:00+00:00,0.0,187.535,187.535,187.535
2025-06-04 12:00:00+00:00,0.0,102.19666666666666,102.19666666666666,102.19666666666666
2025-06-04 13:00:00+00:00,0.0,104.98333333333332,104.98333333333332,104.98333333333332
2025-06-04 14:00:00+00:00,0.0,97.26833333333332,97.26833333333332,97.26833333333332
2025-06-04 15:00:00+00:00,0.0,110.115,110.115,110.115
2025-06-04 16:00:00+00:00,0.0,123.09166666666664,123.09166666666664,123.09166666666664
2025-06-04 17:00:00+00:00,0.0,160.89833333333334,160.89833333333334,160.89833333333334
2025-06-04 18:00:00+00:00,0.0,139.23666666666668,139.23666666666668,139.23666666666668
2025-06-04 19:00:00+00:00,0.0,260.2133333333333,260.2133333333333,260.2133333333333
2025-06-04 20:00:00+00:00,0.0,133.69,133.69,133.69
2025-06-04 21:00:00+00:00,0.0,110.88833333333334,110.88833333333334,110.88833333333334
2025-06-04 22:00:00+00:00,0.0,86.195,86.195,86.195
2025-06-04 23:00:00+00:00,0.0,76.50833333333334,76.50833333333334,76.50833333333334
