time,sPMV,baseline,flexibility_below,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic,co2_ppm,forecasted_sPMV
2024-08-18 21:00:00+00:00,1.09,93.78909276416168,174.34459761616648,134.0668451901641,27.995372024122567,59.10424539061286,21,6,1,0.0,789.2787616970741,-0.33404818
2024-08-18 22:00:00+00:00,1.11,228.8760588189597,142.9632876082835,185.9196732136216,28.05883103427782,59.16258027816667,22,6,1,0.0,707.9692611615372,-0.33264536
2024-08-18 23:00:00+00:00,1.13,194.93472207742383,217.24402989716253,206.0893759872932,28.117024955749976,59.2374027996389,23,6,1,0.0,491.6894204548887,-0.331134
2024-08-19 00:00:00+00:00,1.14,281.52418764956286,29.721402415752703,155.6227950326578,28.15857298716669,59.33980329308332,0,0,0,0.0,635.462000991375,-0.3395048
2024-08-19 01:00:00+00:00,1.15,38.62001061653199,198.7736502919474,118.69683045423967,28.19899242977715,59.299540230250685,1,0,0,0.0,499.1058585296259,-0.3426679
2024-08-19 02:00:00+00:00,1.17,274.7310728032321,170.39974706476653,222.5654099339993,28.283136473888923,58.04121063047227,2,0,0,0.0,488.0342749062826,-0.34272996
2024-08-19 03:00:00+00:00,1.34,195.3972349020758,29.097767017508748,112.24750095979228,28.914581948045267,54.38695393206801,3,0,0,0.0,560.7391627123664,-0.3436043
2024-08-19 04:00:00+00:00,1.39,347.64011339309707,175.78964465754535,261.71487902532124,29.103104342320943,53.75954954263609,4,0,0,0.0,547.2342586615307,-0.34360814
2024-08-19 05:00:00+00:00,1.35,123.41585193996568,111.71146408659708,117.56365801328138,28.946487646864423,55.25186840437849,5,0,0,0.0,592.5665475997602,-0.34177253
2024-08-19 06:00:00+00:00,1.06,228.37650342135527,239.0811507456283,233.72882708349172,27.889258364022293,58.72910569899438,6,0,0,0.0,663.6608532905991,-0.33931723
2024-08-19 07:00:00+00:00,0.99,336.4621460891163,35.82767170632852,186.1449088977224,27.669775613083296,59.31398593069446,7,0,0,0.0,830.8197145265179,-0.33638367
2024-08-19 08:00:00+00:00,1.01,37.006011804635214,162.63684787638172,99.82142984050849,27.723775635444444,58.66127531288888,8,0,0,0.0,939.9971283058736,-0.33549455
2024-08-19 09:00:00+00:00,1.01,338.3394838923589,96.64095150212532,217.4902176972421,27.71502544655557,59.92838518372223,9,0,0,0.0,1037.244927513384,-0.33580172
2024-08-19 10:00:00+00:00,1.04,248.32674575059363,242.07411165949208,245.20042870504284,27.794664494166625,60.52016714972218,10,0,0,0.0,1074.8841422702728,-0.33633095
2024-08-19 11:00:00+00:00,1.07,24.489178336967058,83.48364850843994,53.9864134227035,27.90815750866294,60.364511994818926,11,0,0,0.0,1183.348011213054,-0.33662233
2024-08-19 12:00:00+00:00,1.09,108.64784766780066,243.43303510142545,176.04044138461305,27.974719466861032,60.107837602638845,12,0,0,0.0,1181.6683060665534,-0.33689526
2024-08-19 13:00:00+00:00,1.11,255.65012400094665,228.0759203284896,241.86302216471807,28.03746935091668,59.75647850055553,13,0,0,0.0,1088.2347315189168,-0.33686945
2024-08-19 14:00:00+00:00,1.12,24.313567130226584,68.40695853359605,46.36026283191132,28.075204335292472,59.19786154685235,14,0,0,0.0,1046.837325132423,-0.33628213
2024-08-19 15:00:00+00:00,1.12,210.16353612363463,203.2960695370862,206.72980283036043,28.08963640350008,59.20940670452778,15,0,0,0.0,1103.8009574649711,-0.33572736
2024-08-19 16:00:00+00:00,1.22,124.86378356001738,251.88786305628705,188.3758233081522,28.45299846836108,57.64948075627781,16,0,0,0.0,1225.1117360175988,-0.33531964
2024-08-19 17:00:00+00:00,1.28,224.15050191405925,63.92373954933444,144.03712073169683,28.659532376796623,56.82122834621172,17,0,0,0.0,1038.8839693353118,-0.33497688
2024-08-19 18:00:00+00:00,1.11,16.51287420631714,110.50462383879989,63.5087490225585,28.06208080749995,58.316298877027705,18,0,0,0.0,954.332260294635,-0.3346821
2024-08-19 19:00:00+00:00,1.09,314.6247870210078,131.6057263513902,223.11525668619905,27.976497714222194,59.846202130111095,19,0,0,0.0,886.5775820088747,-0.33440062
2024-08-19 20:00:00+00:00,1.12,351.4295178730403,74.61757735837767,213.023547615709,28.057219309388948,60.18559861713885,20,0,0,0.0,784.468538008156,-0.33383527
2024-08-19 21:00:00+00:00,1.14,349.7649057581346,3.862004430445529,176.81345509429008,28.11855312947223,60.08524581072219,21,0,0,0.0,711.3803650095384,-0.3319664
2024-08-19 22:00:00+00:00,1.15,270.62431125919585,55.69269878197424,163.15850502058504,28.1487079309167,60.16901038497225,22,0,0,0.0,560.7376994635072,-0.32971138
2024-08-19 23:00:00+00:00,1.15,46.96113268715814,71.33003173846488,59.14558221281151,28.17693166849586,60.173728188356506,23,0,0,0.0,577.8238552334747,-0.3299249
2024-08-20 00:00:00+00:00,1.16,273.73301373037714,112.23072443350136,192.98186908193924,28.19849780474989,60.127853457138905,0,1,0,0.0,592.3802991283535,-0.3309622
2024-08-20 01:00:00+00:00,1.18,8.875876841627345,43.28892703859067,26.08240194010901,28.256331745305594,59.94314248849992,1,1,0,0.0,504.67686471018834,-0.3335717
2024-08-20 02:00:00+00:00,1.17,7.986602101968009,220.9333522429932,114.4599771724806,28.28046942819439,57.70483919772222,2,1,0,0.0,531.9363529721091,-0.3325399
2024-08-20 03:00:00+00:00,1.1,116.82328911298438,178.34251658102804,147.5829028470062,28.080636506472192,56.79908025519445,3,1,0,0.0,490.0764802891251,-0.33211282
2024-08-20 04:00:00+00:00,1.04,176.40019173608434,21.55572082259448,98.9779562793394,27.872276451271155,56.65943061714687,4,1,0,0.0,503.9340590325468,-0.33326533
2024-08-20 05:00:00+00:00,1.02,278.11707782861333,164.47339013840264,221.295233983508,27.80727544349993,57.036379538777815,5,1,0,0.0,567.8045369228427,-0.3348106
2024-08-20 06:00:00+00:00,1.0,246.6696309549484,165.37508853062195,206.0223597427852,27.731136407472185,57.318992339388906,6,1,0,0.0,674.3775359796247,-0.33495894
2024-08-20 07:00:00+00:00,0.99,160.97087700200615,241.9239569318378,201.447416966922,27.70796961336104,56.78182595569443,7,1,0,0.0,721.1385181933939,-0.33411437
2024-08-20 08:00:00+00:00,0.99,98.7792265276814,0.7642804531087957,49.77175349039509,27.70105472548747,56.8220507057939,8,1,0,0.0,915.3209516010994,-0.33400616
2024-08-20 09:00:00+00:00,1.01,359.9619445569337,62.72690980086922,211.34442717890147,27.73547692768801,58.02823771749307,9,1,0,0.0,1119.3449828516543,-0.33509517
2024-08-20 10:00:00+00:00,1.04,153.85145010718622,234.7312442819548,194.2913471945705,27.82649295538889,58.496861743861096,10,1,0,0.0,996.9782088951896,-0.3360645
2024-08-20 11:00:00+00:00,1.06,162.95071578301284,235.8298805957656,199.39029818938923,27.88705373258335,58.73486138438883,11,1,0,0.0,1192.9911035087327,-0.33674866
2024-08-20 12:00:00+00:00,1.12,59.06819945019257,182.30836410077129,120.68828177548193,28.05519221608332,60.288805124750006,12,1,0,0.0,1258.613747980403,-0.33734122
2024-08-20 13:00:00+00:00,1.13,286.9262470987245,193.7381202250276,240.3321836618761,28.06652510452779,61.14104371608331,13,1,0,0.0,1115.3369667229117,-0.33771876
2024-08-20 14:00:00+00:00,1.12,250.4192835071174,23.14518835620072,136.78223593165905,28.06797026555564,60.38528451919446,14,1,0,0.0,1019.7494464274652,-0.33758184
2024-08-20 15:00:00+00:00,1.13,79.6978302167425,130.0105861988931,104.8542082078178,28.103187998356944,59.78900103235122,15,1,0,0.0,1126.471083840765,-0.33704445
2024-08-20 16:00:00+00:00,1.16,29.73955746731921,58.590496796116845,44.16502713171803,28.21835936377775,59.146482605305565,16,1,0,0.0,1182.3439909998776,-0.33659658
2024-08-20 17:00:00+00:00,1.32,245.66024804897145,45.84816503424517,145.7542065416083,28.80455213904347,57.29078968443477,17,1,0,0.0,1121.542474637847,-0.33619595
2024-08-20 18:00:00+00:00,1.45,236.27854835548985,205.0067346782032,220.64264151684648,29.243047926305067,55.83488179070381,18,1,0,0.0,925.8309481739936,-0.3358053
2024-08-20 19:00:00+00:00,1.29,98.64668924635356,34.1646485801785,66.40566891326603,28.67972057655552,57.32251910122223,19,1,0,0.0,935.4337209977862,-0.33547434
2024-08-20 20:00:00+00:00,1.17,343.26174597239816,118.56886416008548,230.9153050662418,28.23841383763889,59.41177057680551,20,1,0,0.0,871.163246053283,-0.335212
2024-08-20 21:00:00+00:00,1.18,54.53189893290499,237.46029461526635,145.99609677408566,28.269392083871804,59.52457633041777,21,1,0,0.0,713.3304838944189,-0.33449697
2024-08-20 22:00:00+00:00,1.18,156.0728631763793,47.01551005803167,101.54418661720548,28.26119220583331,59.67363753833338,22,1,0,0.0,570.6755289654378,-0.33193952
2024-08-20 23:00:00+00:00,1.19,340.6453471805032,247.43233620577337,294.0388416931383,28.294008909303585,59.64776314863512,23,1,0,0.0,533.8078414843302,-0.33097327
2024-08-21 00:00:00+00:00,1.2,151.52156141033015,251.554860397548,201.53821090393905,28.33428584707528,59.61826768607248,0,2,0,0.0,550.8005669948518,-0.33392116
2024-08-21 01:00:00+00:00,1.2,230.5078671067349,140.57114013464795,185.53950362069145,28.359386554361112,59.54488771236116,1,2,0,0.0,505.2769438451604,-0.33781645
2024-08-21 02:00:00+00:00,1.21,143.53157766456874,43.04611326482095,93.28884546469484,28.39002532938887,58.88271126211109,2,2,0,0.0,429.5993388414661,-0.33815777
2024-08-21 03:00:00+00:00,1.16,98.99168804786989,79.9745366490466,89.48311234845823,28.267247131250013,56.877781709083216,3,2,0,0.0,441.54188406789245,-0.34339705
2024-08-21 04:00:00+00:00,1.09,355.215930913498,107.3966866671634,231.3063087903307,28.0176753200838,57.50278124455308,4,2,0,0.0,505.5338068929404,-0.34846646
2024-08-21 05:00:00+00:00,1.04,147.76957627973053,78.25902876263041,113.01430252118048,27.836152238885777,59.08545468050137,5,2,0,0.0,606.9454416019779,-0.34854376
2024-08-21 06:00:00+00:00,1.04,322.7698125281675,71.00080170875849,196.885307118463,27.804259037715884,59.33309834526463,6,2,0,0.0,608.9202977414658,-0.34514093
2024-08-21 07:00:00+00:00,1.05,83.01361272668211,245.97411643173845,164.49386457921028,27.83708201994449,59.36078164833329,7,2,0,0.0,733.3391473024502,-0.34147227
2024-08-21 08:00:00+00:00,1.05,76.93079815305508,38.80130133618365,57.86604974461936,27.85830445744448,59.22995037511108,8,2,0,0.0,1124.2059100643942,-0.33953366
2024-08-21 09:00:00+00:00,0.91,11.2394039213086,185.53196090536616,98.38568241333738,27.45466473299996,55.926035350888895,9,2,0,0.0,1079.1652118544357,-0.34008536
2024-08-21 10:00:00+00:00,0.72,235.2517239606945,0.1038032281112424,117.67776359440288,26.662997668022275,63.92370276055714,10,2,0,0.0,1106.6498119116484,-0.34034243
2024-08-21 11:00:00+00:00,0.77,133.03801008427777,150.83421535880134,141.93611272153956,26.802940580638868,65.10889680633333,11,2,0,0.0,1243.451563776542,-0.3401737
2024-08-21 12:00:00+00:00,0.85,312.03332819210897,231.73358000037524,271.8834540962421,27.0945533175,63.73128255213885,12,2,0,0.0,1193.7771685142789,-0.34021276
2024-08-21 13:00:00+00:00,1.0,170.82877631565214,72.84732580558442,121.83805106061828,27.589469591500013,64.68076229086115,13,2,0,0.0,1163.3578444550094,-0.34019879
2024-08-21 14:00:00+00:00,1.04,349.5178274772145,46.93807174020296,198.2279496087088,27.731275214472173,63.22971120408339,14,2,0,0.0,1047.969659888811,-0.34005603
2024-08-21 15:00:00+00:00,1.01,66.97471116882673,164.87498810424202,115.92484963653438,27.65680300941663,62.10817178080553,15,2,0,0.0,1124.5635949083787,-0.3397792
2024-08-21 16:00:00+00:00,0.62,313.5729636319755,180.28815604649347,246.9305598392345,26.5159012365738,54.33256128075202,16,2,0,0.0,1194.3209065884605,-0.33905458
2024-08-21 17:00:00+00:00,0.59,280.3514638578188,174.07172129485127,227.21159257633505,26.216290320722223,65.3786261133334,17,2,0,0.0,1047.6309333268457,-0.3384078
2024-08-21 18:00:00+00:00,0.66,278.3027859165028,80.78717064540763,179.5449782809552,26.45624722380554,64.54736155422225,18,2,0,0.0,1056.904744969657,-0.3371097
2024-08-21 19:00:00+00:00,0.85,304.96674535019645,63.80720774631071,184.3869765482536,27.118386162861125,63.699047427611134,19,2,0,0.0,832.9233039866128,-0.33571616
2024-08-21 20:00:00+00:00,1.01,274.7296607304226,241.8474563903972,258.2885585604099,27.66122038633329,62.18410038405555,20,2,0,0.0,731.9988211844702,-0.3324699
2024-08-21 21:00:00+00:00,1.19,226.06553610894096,233.59477559229217,229.83015585061656,28.30318125844772,60.24788461949255,21,2,0,0.0,709.3570058621816,-0.33027643
2024-08-21 22:00:00+00:00,1.05,47.37940084334191,115.70110230288354,81.54025157311273,27.78719529141664,61.84103538730557,22,2,0,0.0,591.9264093244747,-0.32978702
2024-08-21 23:00:00+00:00,1.06,11.741950796341944,214.08704813705648,112.9144994666992,27.827498091500026,61.76154477872225,23,2,0,0.0,557.4143604719865,-0.33012438
2024-08-22 00:00:00+00:00,1.07,332.42607306146294,114.4378398414769,223.43195645146992,27.868636585888872,61.63375841775003,0,3,0,0.0,594.3881924280885,-0.3332084
2024-08-22 01:00:00+00:00,1.09,222.61076354198644,107.37042157234512,164.99059255716577,27.941442023777785,61.41576258327783,1,3,0,0.0,529.7651450264611,-0.33651048
2024-08-22 02:00:00+00:00,1.13,287.54996204239967,39.66102574262155,163.6054938925106,28.07999315557528,60.317690756519184,2,3,0,0.0,520.7365360810841,-0.3367567
2024-08-22 03:00:00+00:00,1.11,173.82956889603057,107.88073229246912,140.85515059424984,28.08831927364901,57.92408634493036,3,3,0,0.0,464.718397260716,-0.3380182
2024-08-22 04:00:00+00:00,1.02,42.348256215424406,135.96648546575116,89.15737084058779,27.823247735055546,55.51353668638885,4,3,0,0.0,482.4795913830793,-0.34149942
2024-08-22 05:00:00+00:00,0.95,45.19207098512071,5.693594839457676,25.44283291228919,27.603303564722168,54.792790328138906,5,3,0,0.0,580.3939525448745,-0.34416795
2024-08-22 06:00:00+00:00,0.92,247.48906868965867,112.36059030937784,179.92482949951824,27.483053483416715,55.78342076422224,6,3,0,0.0,552.1106288028964,-0.3434818
2024-08-22 07:00:00+00:00,0.94,155.34042805870604,197.68312325398568,176.51177565634586,27.55255361163892,56.749070676,7,3,0,0.0,828.529235005993,-0.34114102
2024-08-22 08:00:00+00:00,0.99,72.38942633882155,172.05165226269028,122.22053930075592,27.682130872534813,57.56524294777157,8,3,0,0.0,887.1350356208084,-0.3407761
2024-08-22 09:00:00+00:00,0.96,177.4656313736587,160.69471818257557,169.08017477811714,27.59641427402784,57.3712228561111,9,3,0,0.0,1142.0173299453245,-0.34051916
2024-08-22 10:00:00+00:00,0.98,23.179426284123405,230.11752339461225,126.6484748393678,27.642941845638937,57.69016905905555,10,3,0,0.0,1099.774245767915,-0.34075314
2024-08-22 11:00:00+00:00,0.99,210.09167609109795,4.562098485783193,107.32688728844056,27.693914424361058,58.04035351,11,3,0,0.0,1190.7562411402705,-0.3406581
2024-08-22 12:00:00+00:00,0.98,97.10661900107026,140.93303930663524,119.01982915385275,27.654664241027856,58.17429158933331,12,3,0,0.0,1161.5146450381071,-0.34061906
2024-08-22 13:00:00+00:00,1.05,287.91883533002493,199.19925864765588,243.5590469888404,27.80926116886112,62.0024133578611,13,3,0,0.0,1088.5014984072154,-0.34055626
2024-08-22 14:00:00+00:00,1.1,112.04066717141012,136.9578518234206,124.49925949741538,28.00427584749997,60.71201858536113,14,3,0,0.0,1153.704678457162,-0.34046513
2024-08-22 15:00:00+00:00,0.71,164.33447381853023,81.94557480283594,123.14002431068307,26.85552568480551,53.44297139919447,15,3,0,0.0,1167.0184844311648,-0.33963588
2024-08-22 16:00:00+00:00,0.64,4.19501490682433,34.4713929682704,19.333203937547367,26.390247413972222,64.54938728530556,16,3,0,0.0,1122.539877742608,-0.33879176
2024-08-22 17:00:00+00:00,0.72,26.15332649383576,224.5534571694964,125.35339183166607,26.681053198777786,62.59301178213891,17,3,0,0.0,1195.2106450342617,-0.33795878
2024-08-22 18:00:00+00:00,1.02,141.69017386281325,119.10288527406357,130.39652956843838,27.75350216982197,58.61896449252223,18,3,0,0.0,1019.6621137570716,-0.33725366
2024-08-22 19:00:00+00:00,1.03,173.25791933288158,222.16314483738245,197.710532085132,27.79626927940504,58.79260754235123,19,3,0,0.0,865.9393768855856,-0.33661094
2024-08-22 20:00:00+00:00,0.96,216.60741787106863,148.22058697559157,182.4140024233301,27.51453638768798,61.43793592735378,20,3,0,0.0,815.3348471014918,-0.33540586
2024-08-22 21:00:00+00:00,1.0,105.29019091405848,170.5706055035952,137.93039820882683,27.64677590258328,61.16551040016668,21,3,0,0.0,719.2527960289462,-0.33271274
2024-08-22 22:00:00+00:00,1.03,250.88846089168183,203.47807205774785,227.18326647471488,27.75238593997217,60.853215736583294,22,3,0,0.0,738.6289952223466,-0.33029953
2024-08-22 23:00:00+00:00,1.1,310.50418538530283,166.766352783834,238.6352690845684,27.98535895372217,60.33709922377773,23,3,0,0.0,520.1854905503955,-0.3295721
2024-08-23 00:00:00+00:00,1.15,281.5262069904993,100.70787469177124,191.1170408411353,28.16034457469446,59.87313235605553,0,4,0,0.0,567.3005304887863,-0.33384115
2024-08-23 01:00:00+00:00,1.17,14.30239595075693,129.9492461339487,72.12582104235281,28.229857272172747,59.78480362938712,1,4,0,0.0,458.5927334503598,-0.33788007
2024-08-23 02:00:00+00:00,1.15,173.46300796007623,203.1705177429976,188.3167628515369,28.150552712750013,60.08728007236108,2,4,0,0.0,408.34797976910727,-0.34271768
2024-08-23 03:00:00+00:00,1.24,37.879794408961125,94.533524982365,66.20665969566306,28.496856443361352,59.07035149114843,3,4,0,0.0,589.5819127527493,-0.35378197
2024-08-23 04:00:00+00:00,1.41,87.37825072637241,98.19472856242976,92.78648964440109,29.1528245561839,54.11060816710306,4,4,0,0.0,420.92167104487936,-0.35288996
2024-08-23 05:00:00+00:00,1.19,356.18519616943985,24.20959936267429,190.1973977660571,28.46272078077777,52.91039494405556,5,4,0,0.0,571.0064593743888,-0.35445017
2024-08-23 06:00:00+00:00,1.05,51.440890987446274,231.38986211110216,141.4153765492742,27.959582328527752,54.50918321622225,6,4,0,0.0,552.9649696809832,-0.35365465
2024-08-23 07:00:00+00:00,1.06,180.09862339593954,23.03218768119676,101.56540553856814,27.97774748272218,54.41685835525006,7,4,0,0.0,780.0464730378453,-0.3493874
2024-08-23 08:00:00+00:00,0.99,223.154220088841,163.99692189448464,193.5755709916628,27.71233505058492,55.8432351966574,8,4,0,0.0,981.0984410716728,-0.3475372
2024-08-23 09:00:00+00:00,0.83,253.58985436642152,104.5382031371078,179.06402875176468,27.179969967638897,56.49167718861112,9,4,0,0.0,998.763301024882,-0.34591302
2024-08-23 10:00:00+00:00,0.6,202.033174738776,102.62170573462691,152.32744023670145,26.395887025527728,58.00750281008333,10,4,0,0.0,1149.3400925367828,-0.3447971
2024-08-23 11:00:00+00:00,0.72,3.527275918325301,171.92661465288904,87.72694528560717,26.73244192344447,61.08717770044441,11,4,0,0.0,1186.5479454055958,-0.34390104
2024-08-23 12:00:00+00:00,0.8,117.85253227608108,16.974714355359318,67.4136233157202,26.979220199611103,61.6093532562778,12,4,0,0.0,1258.0041256199306,-0.3431628
2024-08-23 13:00:00+00:00,0.98,186.89390326188084,150.20756308671295,168.5507331742969,27.566302787444425,62.19784558619439,13,4,0,0.0,1188.088045667011,-0.34253955
2024-08-23 14:00:00+00:00,1.03,31.71980619128484,195.3240418510057,113.5219240211453,27.761108768527794,60.92340315713888,14,4,0,0.0,1010.6627619634994,-0.34196305
2024-08-23 15:00:00+00:00,1.19,126.57632216651426,209.5378277453084,168.0570749559113,28.337265180364085,57.60266846308122,15,4,0,0.0,1123.8366429696478,-0.34151375
2024-08-23 16:00:00+00:00,0.61,11.98632227368333,43.14418851662515,27.56525539515424,26.62582909261112,48.24718549522225,16,4,0,0.0,1209.1727113236116,-0.34062675
2024-08-23 17:00:00+00:00,0.44,28.366837472962487,227.047019669778,127.7069285713702,25.76124406525137,63.51077801156422,17,4,0,0.0,1150.967464771735,-0.33958337
2024-08-23 18:00:00+00:00,0.59,143.28930270877618,166.00496123740288,154.64713197308953,26.219109217333333,65.45207519527777,18,4,0,0.0,960.7190998122132,-0.33858165
2024-08-23 19:00:00+00:00,0.82,47.91038720954479,223.10926460763275,135.50982590858877,26.971775563749983,64.44945268613888,19,4,0,0.0,889.5105479671421,-0.33592784
2024-08-23 20:00:00+00:00,0.9,204.88224622242248,122.77602142888016,163.82913382565133,27.28349723830551,63.49230597830549,20,4,0,0.0,787.829676260244,-0.33277002
2024-08-23 21:00:00+00:00,0.96,248.89685385855293,137.1344363095921,193.0156450840725,27.472385847111063,62.86234391519447,21,4,0,0.0,725.7619933486009,-0.33034632
2024-08-23 22:00:00+00:00,0.99,289.0117983783789,232.5166840882538,260.76424123331634,27.60594904568247,62.36871446261841,22,4,0,0.0,704.8970096767566,-0.32905766
2024-08-23 23:00:00+00:00,1.15,72.25423817237645,227.677114468732,149.9656763205542,28.144018758873205,60.75023917614082,23,4,0,0.0,592.3041620605927,-0.32868403
2024-08-24 00:00:00+00:00,1.31,60.46121219552418,113.38470096235751,86.92295657894084,28.728775293196488,59.08595945964809,0,5,1,0.0,595.0627819721684,-0.32987893
2024-08-24 01:00:00+00:00,1.33,37.748990360718494,69.42639580382748,53.587693082272985,28.798831747191,58.8322415941011,1,5,1,0.0,516.1535162067789,-0.3340654
2024-08-24 02:00:00+00:00,1.21,229.75132008525284,99.47211994475884,164.61172001500583,28.35562344208911,60.19567775470752,2,5,1,0.0,472.3095611059482,-0.3369372
2024-08-24 03:00:00+00:00,1.12,255.03773726177133,98.10437511802668,176.571056189899,28.06247029811108,61.03678026211109,3,5,1,0.0,495.9413521789765,-0.34198698
2024-08-24 04:00:00+00:00,1.19,11.402598282056776,72.57731937064688,41.989958826351824,28.31693277359329,59.8629901322841,4,5,1,0.0,425.7413160832128,-0.3469586
2024-08-24 05:00:00+00:00,1.25,337.972620893972,67.95063989624055,202.96163039510628,28.525989090921776,59.13473619441345,5,5,1,0.0,623.4403828158479,-0.3544072
2024-08-24 06:00:00+00:00,1.17,18.76163339818154,217.84892292936905,118.30527816377528,28.23750398994443,60.1877345400556,6,5,1,0.0,500.851978382839,-0.35483152
2024-08-24 07:00:00+00:00,1.11,195.40797704368643,17.675065933219404,106.54152148845291,27.99258053055553,61.76824247527779,7,5,1,0.0,795.6425803832287,-0.35289875
2024-08-24 08:00:00+00:00,1.08,255.97084752178085,171.43562907119733,213.70323829648908,27.875719711749984,62.20328642524997,8,5,1,0.0,1017.0447988575136,-0.35119566
2024-08-24 09:00:00+00:00,1.03,314.4198536723369,43.72347301848243,179.07166334540966,27.73710890894444,62.00482447952776,9,5,1,0.0,971.8066033185328,-0.34862545
2024-08-24 10:00:00+00:00,1.08,257.7853824998064,87.159991028698,172.47268676425222,27.896302896861133,62.210308435388846,10,5,1,0.0,1139.9889958808426,-0.34618488
2024-08-24 11:00:00+00:00,1.09,289.42383798819486,15.570387636113724,152.49711281215428,27.92097285682447,62.256627893008414,11,5,1,0.0,1165.9616776710486,-0.3450526
2024-08-24 12:00:00+00:00,1.08,122.54151950795298,68.3033301244319,95.42242481619245,27.912386608888863,61.94496289361113,12,5,1,0.0,1181.5598367405566,-0.34413332
2024-08-24 13:00:00+00:00,1.1,294.1518660624909,194.41053099266225,244.28119852757652,27.96234572719897,61.62034190196088,13,5,1,0.0,1167.2970480319718,-0.34343153
2024-08-24 14:00:00+00:00,1.1,28.921459544867727,223.90887711045644,126.41516832766207,27.987359100472283,61.21600903419446,14,5,1,0.0,1049.9028462942574,-0.3428401
2024-08-24 15:00:00+00:00,0.74,323.02881283785047,56.046369431298864,189.53759113457463,26.97542779261835,52.49597812938723,15,5,1,0.0,1018.282206605782,-0.342248
2024-08-24 16:00:00+00:00,0.33,197.6808477914988,117.27760333250724,157.47922556200302,25.64656014991668,49.91953767119448,16,5,1,0.0,1151.17872301342,-0.34202358
2024-08-24 17:00:00+00:00,0.12,295.0444949564602,118.99198412811322,207.01823954228672,24.91760954324994,50.27256683794447,17,5,1,0.0,1168.766786744438,-0.34133813
2024-08-24 18:00:00+00:00,-0.03,163.28690071110634,221.01455235721275,192.1507265341596,24.42371936958332,50.571164756499975,18,5,1,0.0,982.44713590965,-0.34019962
2024-08-24 19:00:00+00:00,0.1,232.3315479659455,192.9881603775788,212.6598541717621,24.81894220805555,51.735700257722215,19,5,1,0.0,967.4067786262142,-0.33923396
2024-08-24 20:00:00+00:00,0.38,190.03136059793687,129.80853624711662,159.91994842252674,25.71449786327776,55.448274782083296,20,5,1,0.0,884.1323797006648,-0.33848846
2024-08-24 21:00:00+00:00,0.55,264.1038173536748,169.69904171935866,216.9014295365168,26.226291231476285,58.47076695467965,21,5,1,0.0,702.8877434926604,-0.3375724
2024-08-24 22:00:00+00:00,0.67,29.46842351304284,214.38082863906985,121.92462607605631,26.583310953760424,59.45919493802233,22,5,1,0.0,765.1618902534744,-0.33388388
2024-08-24 23:00:00+00:00,0.77,21.787102320593533,2.4133553684628706,12.100228844528202,26.9361205717039,59.34403747698328,23,5,1,0.0,561.2239834925955,-0.33204734
2024-08-25 00:00:00+00:00,0.86,89.20426747766287,101.9311778556623,95.56772266666258,27.21341433513883,59.17879665186116,0,6,1,0.0,511.86657327954873,-0.33275017
2024-08-25 01:00:00+00:00,0.89,57.59562952086099,229.5325213211009,143.56407542098094,27.3383863926944,59.21633676969451,1,6,1,0.0,448.3180067044712,-0.3406242
2024-08-25 02:00:00+00:00,0.94,314.7138675397848,187.2991968035197,251.00653217165225,27.48091256331427,59.15901573174282,2,6,1,0.0,367.16374473552906,-0.34882692
2024-08-25 03:00:00+00:00,1.0,79.136249436254,137.3388677065209,108.23755857138744,27.6239152820738,61.751288988352265,3,6,1,0.0,560.350950412464,-0.36769864
2024-08-25 04:00:00+00:00,0.96,352.28735735070643,134.00006533988875,243.1437113452976,27.49465153454545,61.80103086483761,4,6,1,0.0,559.7380994521932,-0.36272475
2024-08-25 05:00:00+00:00,0.93,121.61938082936958,87.98583469392275,104.80260776164616,27.40745513066855,62.0004588792758,5,6,1,0.0,509.224628059334,-0.35819444
2024-08-25 06:00:00+00:00,0.94,65.74456756362044,131.69169501130318,98.7181312874618,27.40860923127776,62.85578312336112,6,6,1,0.0,628.6057855809047,-0.3575327
2024-08-25 07:00:00+00:00,0.99,285.08116107843495,165.81194946425367,225.44655527134432,27.594025008222246,62.163968531361085,7,6,1,0.0,804.7803772056288,-0.3538432
2024-08-25 08:00:00+00:00,0.82,237.79350695581627,105.84584872248465,171.81967783915047,27.14549744358333,57.06242095080559,8,6,1,0.0,911.9823473928944,-0.34909877
2024-08-25 09:00:00+00:00,0.51,179.84865363958318,180.68074603722,180.2646998384016,26.15144178602776,54.90799197088888,9,6,1,0.0,952.244898436442,-0.34689844
2024-08-25 10:00:00+00:00,0.67,200.48624188848487,217.8917534968776,209.18899769268128,26.62257751807801,57.21097544487459,10,6,1,0.0,1109.4821198111545,-0.34534645
2024-08-25 11:00:00+00:00,0.82,259.63184195628725,39.135266590769874,149.38355427352857,27.060552528333343,61.00116035688888,11,6,1,0.0,1183.9460285270377,-0.34441933
2024-08-25 12:00:00+00:00,0.95,82.47216162059884,114.2413967728084,98.3567791967036,27.48905323355553,60.15662514352777,12,6,1,0.0,1180.5794379505612,-0.34362218
2024-08-25 13:00:00+00:00,0.92,359.67654369648386,103.22908309512552,231.4528133958047,27.349054457722257,63.17424069505557,13,6,1,0.0,1131.1358031300483,-0.34299722
